draw	spearman
186	-0.0025419929893138334
187	-0.004360055317212323
188	0.003917090677779631
189	0.00046334593653349506
190	-0.003392568837812355
191	-0.006154665786064532
192	-0.012452624538165208
193	-0.0016214212694197784
194	-0.012187736072198509
195	0.0037464957457228826
196	0.0022376883375472526
197	0.007025642508096368
198	-0.006284005127801301
199	-0.008116477615551444
200	-0.0009448416494057246
201	-0.012031321216326383
202	0.005997106706468596
203	-0.00042188872256953425
204	-0.012247362426471162
205	-0.0006193143687430213
206	0.00027078382047863314
207	-0.02017496793908793
208	-0.0021744586382777915
209	-0.007276472765071504
210	-0.012592182966897198
211	-0.01151513912583327
212	0.00950101685109897
213	-0.00280158076021904
214	-0.013310918968664114
215	0.00393235464828192
216	-0.023350034309064457
217	0.0006499324602650276
218	-0.011033700366204411
219	-0.0018890140882426567
220	-0.0028621300983022813
221	-0.007586592430627077
222	-0.009564930513805813
223	-0.025820195116448605
224	-0.016986125633221414
225	0.0025856428533516697
226	0.005992060840322216
227	-0.01757166523476805
228	0.00715454498034601
229	0.002629996383409042
230	0.007168069436925838
231	0.008882852943847554
232	0.020494603516938846
233	0.0016958202181033201
234	-0.0013188435132917902
235	-0.009283043184474914
236	-0.0011421850094960081
237	-0.0008076178322506568
238	0.0019063957161767286
239	-0.011327711260347234
240	-0.0020193434556849714
241	0.009010409585328042
242	0.0036987929825226936
243	0.0012259346443221862
244	-0.001438755380271303
245	-0.01596837561597537
246	-0.005788704368349464
247	-0.00033043095624484475
248	-0.017279833114238547
249	-0.012362125704979183
250	-0.005698009946783882
251	-0.02041898075738667
252	0.009613354550859697
253	0.004278070854481724
254	-0.019575172584850736
255	-0.002336765721478637
256	-0.013298270903520737
257	-0.008196312123222329
258	0.015942854305258967
259	0.008375322965939382
260	0.0015774624416720266
261	0.009660826519971192
262	0.009249830712706493
263	-0.015320338726698416
264	0.0006782587049385503
265	-0.0036697188165435908
266	-0.015579787490657967
267	0.014832804725131075
268	-0.0021268577409130443
269	0.002126874933781278
270	0.013009855426518748
271	0.0018593113717160256
272	-0.004971883146261159
273	0.007949986952118921
274	-0.012056720347795351
275	0.003537415193934235
276	-0.007725587518216968
277	-0.005688814042931533
278	0.011549089085004034
279	0.009839700520204856
280	-0.004113596068958457
281	0.011396551073190757
282	0.002848711368400868
283	-0.005776248601735786
284	-0.007285175357431376
285	0.0009557684757260087
286	0.00828060485217316
287	-0.00918869192050538
288	-0.002517530060809982
289	0.0023032456338096287
290	-0.010871982770318712
291	-0.011039841851945655
292	0.00768624135874698
293	-0.004528780469243213
294	-0.010535130405598052
295	0.011321322600982276
296	0.01265039930015158
297	-0.00989010824377134
298	0.0019262092668571647
299	0.0022776298901274416
300	0.013466371442200802
301	-0.002703007802227487
302	-0.007005838481713858
303	-0.004217209986539284
304	-0.006621711419363057
305	-0.0020346575673499956
306	-0.016916165790827414
307	0.0041291910262422704
308	-0.008753649103424301
309	-0.029085678106561957
310	0.00027901274749281334
311	-0.0018019462763235413
312	-0.001354369267388552
313	0.008007696884195666
314	0.0007777036856052882
315	-0.008137757337119488
316	-3.960639954077077e-05
317	0.011940513060899882
318	-0.012821065679381554
319	0.0006651600199971319
320	0.007605361747773161
321	0.012326426408812563
322	-0.012616598068088316
323	-0.010647032089041598
324	0.0024702034061262145
325	0.006361441998870469
326	-0.0022052592749703787
327	-0.02156321234231125
328	-0.0002788807219338912
329	0.002806557549477563
330	-0.009142456407104206
331	-0.007034896268157942
332	0.006555808068076463
333	0.0026136777819861655
334	-0.012875785247487484
335	0.007613660555049229
336	-0.014296300664385624
337	-0.014834582316326879
338	0.0003857044773037727
339	0.0014610528406292758
340	-0.013511643789810868
341	-0.015468018944882025
342	-0.013368444184468553
343	0.0093000407133087
344	-0.0005579457551333432
345	0.006316540109600779
346	0.013585339885808088
347	-0.0020339615599415848
348	-0.012909971269154337
349	0.0025512453086137133
350	0.009005741129031226
351	0.0051742833109996245
352	-0.005935069048276495
353	-0.016582104022161207
354	9.572098681682616e-05
355	-0.008506838076936168
356	-0.013699101589278919
357	0.0016140086202181877
358	0.0021056086106330425
359	-0.006221028966072991
360	0.006965767021560832
361	-0.001879554986442407
362	-0.005886583091667041
363	0.003421224240097601
364	-0.0019821638831089973
365	-0.0022873550249227965
366	-0.007617330971818542
367	0.01540482458079107
368	-0.02768405844194787
369	0.0035382487575674254
370	-0.012635546414813658
371	-0.017260246493484104
372	-0.016318408181543894
373	-0.0009789056312536903
374	0.018762788533650893
375	-0.0009950743005080183
376	9.438619746102297e-05
377	-0.012330594323250612
378	0.01741403758952228
379	-0.005689903242173595
380	0.003899508760731995
381	-0.01993620370276987
382	-0.016413858517624794
383	0.006461784388167863
384	0.0006824838647559812
385	-0.005005484819550889
386	-0.005889438073834525
387	0.0029466458299415854
388	-0.015930765571026982
389	0.004032802933563826
390	-0.007718811204323672
391	-0.002745871236121838
392	0.0015357245978715578
393	-0.008435620313474442
394	-0.0013319013655861192
395	-0.0032572944807803357
396	0.003723282233145144
397	-0.010025038653806044
398	0.0023929469091259043
399	-0.010941487753622773
400	-0.013708461348236556
401	0.0013935819937351982
402	-0.0034074703471975876
403	0.010796289921361822
404	0.0053618393644397
405	-0.0019748461117166595
406	-0.0011824088816539545
407	-0.01404023668120995
408	0.007424320343992541
409	0.015625323647045778
410	-0.007435222551214385
411	0.004473995980548137
412	-0.0074008765452444015
413	-0.012875216236250977
414	0.0032575410402544795
415	0.012120796046396865
416	-0.0022063242667601985
417	-0.013898012156160402
418	0.00995375274961959
419	0.01480828062401032
420	-0.001088266571286514
421	-0.012239585546737807
422	0.01211281941202606
423	0.0014055543715216145
424	-0.023039053277158675
425	-0.014101089956935814
426	-0.012665608498471405
427	0.005338821526554432
428	-0.0027744135618521936
429	-0.016144636957543524
430	0.012059605785142055
431	-0.01414928747902963
432	-0.016188995374239637
433	0.020705794768010634
434	0.000594758517749359
435	0.010856528981123095
436	0.012783954350441856
437	0.00043034723861136085
438	-0.008759760090829868
439	-0.013482232143663436
440	-0.013409932235380386
441	0.006681387486553609
442	-0.011488384436793847
443	-0.00921384398790164
444	-0.012356959173381062
445	-0.016337730246581927
446	0.0017168581705638672
447	0.0023969277336865534
448	-0.00617916436844072
449	0.011571965598773916
450	-0.0079110269001843
451	0.0016844377558768852
452	-0.0052911546064510415
453	-0.004503456350334702
454	-0.003049069877546775
455	-0.0021852777560424
456	-0.0012950079103560546
457	-0.007834550120838663
458	-0.011445322871608746
459	-6.517552429100044e-05
460	-0.00956969096970822
461	-0.0016222828980284563
462	-0.0141889592539622
463	0.003351406418961742
464	-0.010883635186138317
465	0.006312288644263386
466	-0.01181264884999499
467	-0.002784935617129636
468	-0.01083246619928181
469	-0.004381766536948553
470	-0.006906427584688394
471	0.008541775432588373
472	-0.011185798653564992
473	0.0004655195712087913
474	0.0020603144690125577
475	0.01540158608711505
476	0.007361010735564699
477	-0.02262548087342727
478	-0.01334865446943089
479	-0.003116319843058191
480	-0.00701826460980126
481	-0.015451377818662782
482	-0.022400153960803824
483	0.00602596508020715
484	-0.01710110940802372
485	-0.003702079343348175
486	-0.0033343117648632504
487	0.0005408126320336752
488	0.002795443463973782
489	-0.01500830502915067
490	-0.0036342319132166567
491	-0.010039692607798911
492	-0.009574174709732732
493	-0.00239806238995598
494	-0.010286811250187631
495	-0.0015442373383408282
496	-0.0107418346666322
497	0.0016779147969397323
498	-0.007504722720913709
499	0.0006448185828632886
500	-0.012638619702255337
501	-0.003597251467849655
502	0.01526804806038691
503	-0.0013333701922556523
504	0.01257080492496258
505	-0.004022172927390608
506	-0.002144696953433254
507	-0.008347546019961032
508	0.0036343449964110026
509	0.007582312814001284
510	-0.017228951237326443
511	-0.00207003372125095
512	0.00976015029739035
513	0.0008368530581245714
514	0.0009980996012900483
515	0.007214494380612232
516	-0.004046532127691942
517	-0.013571812610779693
518	-0.00897418101506196
519	-0.013191356655701505
520	0.0021087532589350324
521	-0.0017499253611018345
522	-0.008731813025420617
523	-0.0035427928801137175
524	-0.01149798959996049
525	-0.010610338644067996
526	0.009931182427587238
527	0.007253406153751193
528	-0.010129286536409798
529	0.0090122271692799
530	0.0007069867660975237
531	-0.013588238967234429
532	-0.010442989977169123
533	-0.00483156644199381
534	0.003900466578442251
535	-0.015462493945798917
536	-0.012733227152908491
537	-0.011020362249243588
538	-0.002934308912888756
539	0.0005862592719719928
540	0.002443392766401098
541	0.008859798821341741
542	0.0059789467817231825
543	0.006239488562611311
544	0.00338893449652076
545	0.01091040401389676
546	-0.00038360441110751273
547	-0.00039512938923147163
548	-0.01030220197784145
549	0.0005879216785860033
550	0.014253115024388738
551	0.0008537408865662372
552	0.022151325449658373
553	-0.004402371603594859
554	-0.02822050138983151
555	-0.014604075765821511
556	0.012034383382681252
557	-0.01754123607889188
558	0.021156420239465762
559	-0.0001599736999230628
560	-0.019270782798674838
561	-0.00615056996946628
562	0.0008102985320490721
563	0.014231462660099682
564	0.017434752891036815
565	-0.002587930563819806
566	-0.0024916653209737355
567	-0.004612318348617368
568	0.0026895409628365113
569	-0.011595238521193306
570	-6.655988049669718e-05
571	0.0006900743251968725
572	0.014491072407600315
573	-0.006333119425815457
574	-0.006380411711361394
575	0.0076484671333600165
576	-0.00610713007818685
577	0.0008990952745996795
578	-0.007691594754481035
579	0.006217784121758444
580	-0.0047415456030780135
581	0.004654291454859619
582	0.0061278884697631136
583	-0.017510355645911645
584	-0.010936400550230738
585	-0.01567998475143237
586	0.011690337779502423
587	0.007901862908871503
588	0.010264676864799005
589	0.010107628395795057
590	0.0026854938399998446
591	0.006287769927740483
592	-0.0015408307502676238
593	-0.003591226886309001
594	0.007034617520606873
595	-0.006276291744494034
596	-0.004178653055742984
597	-0.02658327264413859
598	-0.021939379405445276
599	-0.01852215566261293
600	-0.014287290280179613
601	0.008742535117512341
602	0.009265813095457454
603	0.00564652270430045
604	-0.014014963224661376
605	0.0049630238760466515
606	0.0037635077751259753
607	-0.0204906620975425
608	0.01407778026521568
609	-0.002777650073650952
610	0.0002415796207770516
611	-0.001248689214545278
612	0.001104190423923586
613	-0.004364979814124753
614	-0.009591790102911526
615	0.003940911800064423
616	0.0006620671528032152
617	-0.0020909784292081277
618	-0.01727031022055647
619	-0.0016151775825506247
620	0.007314285924221482
621	-0.006916930000458505
622	-0.004235474598888434
623	0.02008964030503676
624	0.011782554110178756
625	-0.009416356681439973
626	0.0034630082679457373
627	-0.005022912814117635
628	-0.01171299572241992
629	-0.0009487321674217579
630	0.006194440343077308
631	-0.01521461537465059
632	-0.0016438279322107594
633	-0.004433376838407184
634	0.000794571389859421
635	0.004166713118332776
636	-0.000707549141198948
637	-0.004813439674685724
638	0.004463106882929818
639	-0.01077870377498147
640	-0.004532684687774249
641	-0.00641441052364066
642	-0.0031078156907237194
643	-0.00465637452737129
644	-0.017309405153015583
645	-0.006888264323616938
646	-0.012922831425042205
647	0.003679759939592051
648	-0.015388571484229362
649	0.01059444307550842
650	-0.009694632495924919
651	0.01552254169630926
652	-0.01128266928854021
653	0.008410100735655741
654	-0.013721650412756591
655	-0.010711515765542625
656	-0.011929324351243751
657	0.005103912512910626
658	0.01291044188699027
659	0.004945457691187191
660	0.011154823389251686
661	-0.011953775053191567
662	-0.013514121660904254
663	-0.002496702429679219
664	-0.0046019569847449955
665	-0.002939756778105594
666	-0.0015137786700880227
667	0.009410247762224579
668	-0.009375715854839607
669	0.004510691184977264
670	-0.010768573663320175
671	0.01957158181498134
672	0.00982487503589694
673	-0.020979261748205687
674	-0.0101786536084278
675	-0.014452589377255793
676	-0.002341512911750332
677	-0.006037188232035116
678	0.0066708784246892324
679	-0.004061270120584083
680	-0.009001280793084925
681	-0.004095073098823963
682	0.00497740276738587
683	-0.01978384271210077
684	-0.00993378862274349
685	-0.0023445823383490376
686	0.0014063423851750725
687	-0.016937728236979963
688	-0.008755797465014857
689	-0.005635354988600431
690	0.0017798121266355614
691	-0.002212527881199839
692	0.0004419660720685319
693	-0.010744496513698678
694	-0.004833152312292484
695	0.0031857242950572282
696	0.012223697835973
697	0.010103745453396963
698	0.005883273482790538
699	-0.002582898288637425
700	0.000874234141473795
701	-0.002373935895906326
702	-0.01308444576412668
703	-0.008918722213377068
704	0.005887183603796901
705	-0.0063788474458486765
706	-0.004994606225550082
707	0.0016085615517359272
708	0.015419911247972352
709	0.010090517302406453
710	0.01958355437867249
711	0.0013072560944150588
712	-0.007390911852280001
713	0.0009929803094129107
714	-0.0037828242530627836
715	-0.0018130541472976191
716	-0.028087963537215595
717	0.0003100309325617468
718	0.000685350140636099
719	0.013506312539978336
720	-0.011458528146357705
721	-0.00325323923125098
722	-0.0008855389718748491
723	0.015734223045377395
724	-0.0024466250389079593
725	-0.01965925084613225
726	-0.016663990230919783
727	-0.020029389981440396
728	0.0048955355242299645
729	-0.005132809103351074
730	-0.011200527869097872
731	-0.0033014989550771948
732	0.006745751078555194
733	0.0019508701805837606
734	-0.02102090587278177
735	0.007974466973899185
736	-0.0063222867602433066
737	-0.004148764394644909
738	0.0008883390590299533
739	0.014130477256202454
740	-0.008134982025090012
741	-0.0020091431417482283
742	-0.0025894700575266228
743	0.001807347917655983
744	-0.008609885957756242
745	-0.005514860426468044
746	-0.00562188216706067
747	-0.014792746852622319
748	-0.010742891153280407
749	-0.016511207555196708
750	-0.0032906325345167836
751	-0.01082737353825792
752	-0.0008807699975519188
753	-0.01135940423644673
754	-0.004103711494295264
755	0.010686909620678768
756	-0.012308905850286565
757	0.00919852430573403
758	-0.016653154594191602
759	-0.007565648426452109
760	-0.005847068027786382
761	-0.022556830099141136
762	-0.0038045114213739587
763	-0.018989510880410395
764	-0.00671345586074786
765	-0.005138554797912108
766	0.0058152559033505715
767	-0.00013728223107849737
768	-0.008923513253928064
769	0.00010058873298925646
770	-0.005832113844286404
771	0.011359188357893268
772	-0.005553537103151592
773	-0.008267245668222222
774	-0.001063871498010834
775	-0.000561293152466905
776	-0.009961040042594616
777	-0.008843076461392882
778	-0.0230292353161456
779	-0.008629795212858055
780	0.007945163793205277
781	-0.014230684681982173
782	0.006748299125366207
783	-0.0025762190502129243
784	0.008829306706835325
785	-0.004630301365089335
786	0.0014362728283622754
787	0.010892518677083978
788	-0.015392332901366317
789	-0.007360624143349131
790	0.005433982531793293
791	0.01490141656233447
792	0.011658762501018367
793	0.0007880552596015415
794	-0.004552518249771487
795	-0.0018228807396019453
796	0.001556280160742792
797	0.003307167037731213
798	0.009008585650737654
799	-0.013934718853485809
800	-0.006332250517044578
801	-0.003724634627015379
802	-0.006369117656795499
803	-0.008871347498999649
804	0.001318998116316798
805	-0.016571736642942776
806	0.003488654642752696
807	-0.006755943650887627
808	-0.0003591683391983732
809	-0.011210955869858458
810	-0.006865428483147229
811	-0.00043748575468297626
812	-0.016136646702331173
813	-0.007520649425196623
814	0.0036020506749300687
815	-0.002573062918973838
816	-0.011149199166836151
817	-0.013079137131596962
818	-0.001972363005413155
819	-0.016157768298643432
820	-0.020285934790613774
821	-0.012655405100507902
822	-0.008351695413639884
823	-0.013035281424541611
824	-0.02052036379491282
825	0.008431140872496922
826	0.017875480040837565
827	-0.014270603813123462
828	-0.0034215891511734835
829	-0.006755168481259502
830	-0.010719906154138634
831	0.007032033790045977
832	-0.015829529119384157
833	0.0025322508176774325
834	0.011095840371592426
835	0.005376853727958087
836	-0.012478772819238896
837	-0.006553192863180034
838	-0.005890447154775379
839	0.007271841702184187
840	-0.009182302155671196
841	-0.0011934336366129774
842	-0.008672502251074599
843	-0.011046490465884838
844	-0.008716818566987755
845	-0.018515611195161916
846	-0.011058722589102654
847	-0.021507051016593053
848	-0.007596299184091787
849	-0.004180572628360199
850	0.006873343071812824
851	-0.00788492165273697
852	-0.016441260473834856
853	3.874458170763071e-05
854	-0.0009006103616706102
855	0.00046240142429068064
856	0.00155721733638804
857	-0.01072427212683343
858	-0.005743168291635112
859	-0.0023854575011872407
860	-0.010665160509573932
861	-0.005434895058462554
862	-0.009522267086848198
863	5.9331097717195086e-05
864	-0.00047507118717238114
865	0.0011999366937843336
866	-0.002575072877809127
867	-0.0005426964047105483
868	-0.023574584747406913
869	0.006593354523646398
870	0.0009123593782379933
871	-0.005810580299680652
872	0.00594230784667358
873	0.0012331085387287635
874	0.0031041212955633564
875	-0.0012231688200736357
876	0.009062969972851801
877	-0.024116181870863267
878	0.0021677645971887893
879	0.004556454536869261
880	-0.0030812509232891736
881	0.012624637607973731
882	0.001850577822898097
883	0.010812848373089755
884	-0.010638389616945042
885	-0.004342606839927484
886	0.006653665073737353
887	-0.00944993481454267
888	0.007344613579432223
889	0.019240774730301707
890	-0.013716856985321591
891	0.003453736106635154
892	-0.01931784633508416
893	-0.01015641030942245
894	-0.011479068720659702
895	-0.011123789100185109
896	0.010139984899090026
897	-0.017424380306485812
898	0.005087790014425056
899	0.010202227915619439
900	-0.006615899004920624
901	0.007609604050662915
902	0.005451219552401575
903	0.011192972690719848
904	-0.01495842118844634
905	-0.00789601397410788
906	-0.0074082450553504065
907	-0.0001224075816077039
908	0.005256863844064814
909	0.009956984686833984
910	-0.007546823935436544
911	-0.003936646952905858
912	-0.012614377021066213
913	-0.00988620223922696
914	0.015527875253352339
915	-0.003532987597139608
916	0.002118903972824608
917	0.006583264278591516
918	0.00630313196962979
919	-0.0009641411967327639
920	-0.014279226313739946
921	-0.003127665476228788
922	-0.010299595311283908
923	0.012635060493034386
924	-0.0034379148302551886
925	0.006777736492761578
926	0.003105414213197392
927	0.005315165570667252
928	-0.011580262068961893
929	-0.01751188359028682
930	-0.007634187060346482
931	-0.011242218466537904
932	-0.010607892692153615
933	-0.015322930095952073
934	0.0020095833707994898
935	-0.005227452211196292
936	0.005415908212858488
937	-0.0016065630426404605
938	0.0015777602444584041
939	-0.004973674281944778
940	-0.020488587855505728
941	0.004965063924891145
942	0.0003286432631185455
943	0.0037861738082191586
944	-0.007681847971743269
945	-0.0006135425944034884
946	0.0032120315811144653
947	-0.011796559037545456
948	-0.011071876195614271
949	0.010445100716288992
950	-0.003303735989906484
951	0.00030567706359307186
952	-0.014839200853882696
953	0.007761643485896049
954	-0.011202693941434139
955	-0.00010778132410058233
956	0.0008137324149210054
957	-0.007640144862250645
958	-0.001277584560087949
959	-0.00842716430050708
960	0.007590669245105659
961	-0.009039422821030341
962	-0.005561332530201962
963	-0.010866130900916062
964	-0.010041671231727218
965	-0.01336569775074778
966	0.0013294155669836888
967	-0.011637118558877741
968	-0.0032011538867597845
969	-0.013670921920529537
970	-0.002134389345906761
971	-0.020700540220479808
972	-0.005018291302086063
973	0.010038820266429894
974	-0.003569997126638411
975	0.00016454720537662198
976	-0.010432738987593533
977	-0.00890468032748516
978	-0.00767163210488363
979	0.0056255768775951365
980	-0.026183542464614015
981	-0.013307302819478702
982	0.009001544103903558
983	-0.01625731592860128
984	-0.009740752821424573
985	-0.0005220426907788391
986	-0.007391075216065632
987	-0.009961541258358048
988	-0.005730603037091868
989	-0.0028389917709108255
990	-0.008258434075932714
991	-0.0018661426934924333
992	0.005304862730269313
993	-0.003339354978547433
994	0.00510442081297234
995	-0.004543127242219782
996	-0.01593506304446649
997	-0.005952405849931409
998	0.0020731894242452006
999	-0.0049247724896410395
1000	-0.015752776898935946
1001	-0.005930409684713044
1002	0.006620341437577027
1003	-0.004381508172523754
1004	0.0005404249111107888
1005	-0.008541774197649777
1006	-0.00554867415730499
1007	0.009961742158301454
1008	-0.0026526117342239234
1009	0.0041635207987452405
1010	-0.008391671298840902
1011	-0.005753449271628084
1012	0.014411962928394818
1013	-0.0025386428332867974
1014	0.005868454528386429
1015	0.0016671265791978157
1016	-0.01085653754933953
1017	-0.009725413121300706
1018	-0.013470578735245336
1019	0.003783111426082008
1020	-0.0196302463014763
1021	0.008165288998399016
1022	-0.009135448814442015
1023	-0.0020883368125604587
1024	-0.002565146162526247
1025	0.006894722637502321
1026	0.0022683722161072565
1027	-0.02485237234202299
1028	-0.005748453357419977
1029	0.00012656738595170016
1030	-0.0016198852049913715
1031	-0.020405755079593076
1032	-0.0159246733334418
1033	-0.001162377214923786
1034	-0.008970891454019258
1035	0.003278501131828455
1036	0.001103461989417877
1037	-0.0005434274385628159
1038	-0.01890813274597207
1039	-0.004481093786802577
1040	-0.0177838766878675
1041	0.013147856371941111
1042	0.01929399868485767
1043	-0.009276655690334276
1044	0.0024517552526882613
1045	-0.008113344363873636
1046	-0.003888488523921971
1047	-0.005482732104636301
1048	-0.015934126795025188
1049	0.0030620023404172654
1050	-0.008028080787282482
1051	0.00917440352493524
1052	-0.015950759791232016
1053	-0.015108531639635063
1054	0.0028979813981473493
1055	-0.014848716497280118
1056	0.0017776341231989993
1057	0.007093337901352163
1058	0.0017971846883940885
1059	-0.004864001808733027
1060	-0.013400083171841251
1061	0.010619380233711619
1062	-0.0035317553508436377
1063	-0.007248755700336098
1064	-0.01730145916968791
1065	-0.007661005166138534
1066	0.01648666063426977
1067	-0.009962969109632213
1068	0.0019689521315718705
1069	-0.010727944525480003
1070	-0.0026486005640350596
1071	0.01011036491349007
1072	0.014443935246276587
1073	0.0034447437087122257
1074	0.010909174695600363
1075	-0.009045194787914063
1076	-0.008063527266288797
1077	0.005312609055231627
1078	-0.014021332686042748
1079	-0.0011122061912410505
1080	0.008125883688026116
1081	-0.016922529598713015
1082	-0.016211117154623304
1083	0.0018708123017346582
1084	-0.001137980431988492
1085	0.004725763028080142
1086	-0.002432988096684719
1087	0.009472541112460917
1088	0.0023325225255822115
1089	-0.0016992824082908413
1090	-0.006340150601821139
1091	0.003042561741192488
1092	-0.02103697357584678
1093	0.0028386391494657987
1094	0.002733271974291051
1095	-0.014990706951670022
1096	-0.0054815027797004475
1097	-0.005872084696780675
1098	0.013202322621607901
1099	0.010027981084232846
1100	-0.009588064648381555
1101	0.004397357148709192
1102	0.011702885452769327
1103	-0.0036736913285068157
1104	0.010915931781632525
1105	-0.009451614865507841
1106	-0.007622498067770321
1107	0.004620029411435179
1108	0.01319171997662796
1109	-0.00764735760742705
1110	-0.006340758596616571
1111	0.0009014416546102554
1112	-0.010883002230312522
1113	-0.006102052664670934
1114	-0.007527425576423275
1115	-0.005279314304019458
1116	-0.007044855546646944
1117	-0.009900998430260249
1118	0.011101948135542685
1119	6.351304464298694e-05
1120	0.007313955332487519
1121	0.0022166468031008346
1122	-0.00575425518857144
1123	-0.01804745703516837
1124	0.0016162895584424164
1125	0.0023697548353477514
1126	0.009071657828941718
1127	0.011312097755746407
1128	-0.018067396171136563
1129	0.0008007164343484436
1130	0.014102462375401761
1131	-0.0041191546603631815
1132	0.00018204330083136753
1133	-0.028369078163475833
1134	0.003285700252843588
1135	-0.005407637523673545
1136	0.0024703654320617015
1137	-0.007658351329574285
1138	0.022783785756342705
1139	-0.0038733220637727677
1140	-0.008275938547059703
1141	-0.005616865182542719
1142	0.0003949019314688197
1143	-0.020441920239745982
1144	0.004065850773410746
1145	0.005638338530531425
1146	-0.004994355818511874
1147	0.014617688125463314
1148	-0.010184129946946598
1149	0.0011088060899151968
1150	-0.024271464374356788
1151	-0.005995950667834949
1152	-0.00805666053961961
1153	-0.0031658854380947786
1154	-0.009053285866567453
1155	-0.020890110568319162
1156	-0.016182427001431576
1157	-0.0028429247050839206
1158	0.0025485437941244644
1159	-0.007081357376954693
1160	-0.00840527542223901
1161	-0.01146882564199452
1162	-0.00803726563644257
