context,context_kind,context_gene,dep_gene,pair,ctx_group,ky_pos,ky_evaluable,beta_av,se_av,beta_lb_av,p_av,q_av,n_av,beta_ky,p_ky_two,p_ky_one,av_pass,ky_pass,dep_expr_in_context,dep_expressed
DEL:ELAVL2,DEL,ELAVL2,ELAVL1,ELAVL1|ELAVL2,DEL:ELAVL2,19,True,0.029291787269432323,0.037802651510417715,-0.044801409690986393,0.4386630093465473,0.9452702702266926,833,-0.011407655242677438,0.8554490914362671,0.42772454571813356,False,False,,False
EXPR_LOW:COPZ2,EXPR_LOW,COPZ2,COPZ1,COPZ1|COPZ2,EXPR_LOW:COPZ2,69,True,0.0031939986458417186,0.021494763624907584,-0.03893573805897715,0.8819051012497982,0.9943531943303926,1031,-0.05254377119622723,0.2960278223965528,0.1480139111982764,False,False,,False
EXPR_LOW:TEAD3,EXPR_LOW,TEAD3,TEAD1,TEAD1|TEAD3,EXPR_LOW:TEAD3,7,True,-0.0030188213279055175,0.052875650072255725,-0.1006174528137157,0.9544831533414813,0.9943531943303926,1031,-0.04849387200259004,0.6977477397684505,0.34887386988422525,False,False,,False
EXPR_LOW:RGPD5,EXPR_LOW,RGPD5,RANBP2,RANBP2|RGPD5,EXPR_LOW:RGPD5,9,True,0.04228419000149723,0.03901320824701814,-0.03418169816265833,0.27870742693817274,0.9452702702266926,1031,0.0831181765794366,0.28931736466119123,0.8553413176694044,False,False,,False
EXPR_LOW:SAMD4A,EXPR_LOW,SAMD4A,SAMD4B,SAMD4A|SAMD4B,EXPR_LOW:SAMD4A,34,True,0.009515812962366203,0.02803909151976052,-0.045440806416364415,0.7344004658605284,0.9943531943303926,1031,-0.14152691181908472,0.009180792608639625,0.0045903963043198125,False,False,,False
EXPR_LOW:BIRC3,EXPR_LOW,BIRC3,BIRC2,BIRC2|BIRC3,EXPR_LOW:BIRC3,44,True,0.028647502711994004,0.021322751337908837,-0.013145089910307314,0.179422738861755,0.9452702702266926,1031,-0.06846157393434243,0.11815150158744654,0.05907575079372327,False,False,,False
EXPR_LOW:VRK2,EXPR_LOW,VRK2,VRK1,VRK1|VRK2,EXPR_LOW:VRK2,19,True,-0.005844887004512616,0.04365207444539719,-0.07971317890846587,0.8935120803036477,0.9943531943303926,1031,-0.9856403586401918,7.999383505005757e-16,3.9996917525028784e-16,False,True,,False
EXPR_LOW:CTPS2,EXPR_LOW,CTPS2,CTPS1,CTPS1|CTPS2,EXPR_LOW:CTPS2,10,True,-0.0833984342908859,0.07160401115983538,-0.05694542758239142,0.24442367248962577,0.9452702702266926,1031,-0.08765714630790118,0.49962699270829364,0.24981349635414682,False,False,,False
EXPR_LOW:CDK14,EXPR_LOW,CDK14,CDK1,CDK1|CDK14,EXPR_LOW:CDK14,66,True,0.0291891501029088,0.04173254915211652,-0.05260664623523957,0.48445101349117997,0.9452702702266926,1031,0.14562046896458783,0.0672571072275061,0.966371446386247,False,False,,False
EXPR_LOW:CDK14,EXPR_LOW,CDK14,CDK6,CDK14|CDK6,EXPR_LOW:CDK14,66,True,-0.004921560013743166,0.04197361980332416,-0.07734673480077218,0.906683658295326,0.9943531943303926,1031,0.02198572299940318,0.7152451894072375,0.6423774052963813,False,False,,False
EXPR_LOW:CDK14,EXPR_LOW,CDK14,CDK2,CDK14|CDK2,EXPR_LOW:CDK14,66,True,0.025375341738628113,0.031067665275433323,-0.0355172822012212,0.4142593843301953,0.9452702702266926,1031,0.010990255902129877,0.8322697040718676,0.5838651479640662,False,False,,False
EXPR_LOW:ATP2B4,EXPR_LOW,ATP2B4,ATP2B1,ATP2B1|ATP2B4,EXPR_LOW:ATP2B4,7,True,0.014301146436269363,0.05331937431574086,-0.09020482722258272,0.7885903257980472,0.9943531943303926,1031,-0.30497105546183023,0.0005726566094425886,0.0002863283047212943,False,True,,False
EXPR_LOW:ERBB3,EXPR_LOW,ERBB3,EGFR,EGFR|ERBB3,EXPR_LOW:ERBB3,57,True,-0.023211406836965758,0.028130730582390243,-0.03192482510451912,0.40950548981739177,0.9452702702266926,1031,0.15702996266616268,0.13571698706319832,0.9321415064684009,False,False,,False
EXPR_LOW:RAB27A,EXPR_LOW,RAB27A,RAB10,RAB10|RAB27A,EXPR_LOW:RAB27A,1,False,-0.04478864665757121,0.10315397426827025,-0.15739314290823847,0.6642467784962921,0.9943531943303926,1031,0.1626050541357796,0.617845477730683,0.6910772611346585,False,False,,False
EXPR_LOW:FERMT2,EXPR_LOW,FERMT2,FERMT1,FERMT1|FERMT2,EXPR_LOW:FERMT2,37,True,-0.008414273065149087,0.027071006160461073,-0.044644899009354616,0.7560033821858316,0.9943531943303926,1031,-0.33958647486287014,5.810973060342673e-13,2.9054865301713365e-13,False,True,,False
EXPR_LOW:TEAD2,EXPR_LOW,TEAD2,TEAD1,TEAD1|TEAD2,EXPR_LOW:TEAD2,27,True,0.010873624199848565,0.03554956087764078,-0.05880351512032736,0.7597684378723514,0.9943531943303926,1031,-0.02691708214746839,0.6688532065811473,0.33442660329057367,False,False,,False
