context,context_kind,context_gene,dep_gene,pair,ctx_group,ky_pos,ky_evaluable,beta_av,se_av,beta_lb_av,p_av,q_av,n_av,beta_ky,p_ky_two,p_ky_one,av_pass,ky_pass,dep_expr_in_context,dep_expressed
DEL:ELAVL2,DEL,ELAVL2,ELAVL1,ELAVL1|ELAVL2,DEL:ELAVL2,19,True,-0.058563469774434954,0.03734147958549128,-0.014625830213127952,0.11722056731099027,0.6050093796696272,833,-0.011407655242677438,0.8554490914362671,0.42772454571813356,False,False,,False
EXPR_LOW:COPZ2,EXPR_LOW,COPZ2,COPZ1,COPZ1|COPZ2,EXPR_LOW:COPZ2,69,True,-0.008516467005342861,0.021140732133052877,-0.032919367975440775,0.6871512269084019,0.9008148960737463,1031,-0.05254377119622723,0.2960278223965528,0.1480139111982764,False,False,,False
EXPR_LOW:TEAD3,EXPR_LOW,TEAD3,TEAD1,TEAD1|TEAD3,EXPR_LOW:TEAD3,7,True,0.040747727223742404,0.050113182910001455,-0.05747411127986044,0.4163549781157701,0.8765367960332002,1031,-0.04849387200259004,0.6977477397684505,0.34887386988422525,False,False,,False
EXPR_LOW:RGPD5,EXPR_LOW,RGPD5,RANBP2,RANBP2|RGPD5,EXPR_LOW:RGPD5,9,True,-0.003049968052802936,0.038014682747419246,-0.07145881013213878,0.9360700575483313,0.95395674654607,1031,0.0831181765794366,0.28931736466119123,0.8553413176694044,False,False,,False
EXPR_LOW:SAMD4A,EXPR_LOW,SAMD4A,SAMD4B,SAMD4A|SAMD4B,EXPR_LOW:SAMD4A,34,True,0.03209869130949077,0.028055142089092367,-0.02288938718513027,0.2528563830730258,0.7355822053033478,1031,-0.14152691181908472,0.009180792608639625,0.0045903963043198125,False,False,,False
EXPR_LOW:BIRC3,EXPR_LOW,BIRC3,BIRC2,BIRC2|BIRC3,EXPR_LOW:BIRC3,44,True,0.004438559731735096,0.021404139765794552,-0.03751355420922222,0.8357656368442694,0.9191441128201657,1031,-0.06846157393434243,0.11815150158744654,0.05907575079372327,False,False,,False
EXPR_LOW:VRK2,EXPR_LOW,VRK2,VRK1,VRK1|VRK2,EXPR_LOW:VRK2,19,True,0.034576818549502224,0.04376556658069059,-0.05120369194865134,0.4296965148046214,0.8818084651315595,1031,-0.9856403586401918,7.999383505005757e-16,3.9996917525028784e-16,False,True,,False
EXPR_LOW:CTPS2,EXPR_LOW,CTPS2,CTPS1,CTPS1|CTPS2,EXPR_LOW:CTPS2,10,True,-0.08732022239400464,0.0718361968170193,-0.05347872336735321,0.22445757965626306,0.7342335491473448,1031,-0.08765714630790118,0.49962699270829364,0.24981349635414682,False,False,,False
EXPR_LOW:CDK14,EXPR_LOW,CDK14,CDK1,CDK1|CDK14,EXPR_LOW:CDK14,66,True,0.02652573196682658,0.04178491009316689,-0.05537269181578052,0.5257001218694004,0.9008148960737463,1031,0.14562046896458783,0.0672571072275061,0.966371446386247,False,False,,False
EXPR_LOW:CDK14,EXPR_LOW,CDK14,CDK6,CDK14|CDK6,EXPR_LOW:CDK14,66,True,-0.08347511808970617,0.04213801246505512,0.0008846136581981412,0.0478779446619726,0.4828695276086998,1031,0.02198572299940318,0.7152451894072375,0.6423774052963813,False,False,,False
