context,context_kind,context_gene,dep_gene,pair,ctx_group,ky_pos,ky_evaluable,beta_av,se_av,beta_lb_av,p_av,q_av,n_av,beta_ky,p_ky_two,p_ky_one,av_pass,ky_pass,dep_expr_in_context,dep_expressed
EXPR_LOW:H2BC11,EXPR_LOW,H2BC11,H2BC4,H2BC11|H2BC4,EXPR_LOW:H2BC11,10,True,0.012948761364501403,0.032950345915838335,-0.05163391663054173,0.6944232427411805,0.9318325258423914,1031,0.33374994896468163,0.005023047775213071,0.9974884761123934,False,False,,False
EXPR_LOW:H2BC11,EXPR_LOW,H2BC11,H2BC15,H2BC11|H2BC15,EXPR_LOW:H2BC11,10,True,0.01668948216394172,0.024686744526274722,-0.03169653710755673,0.4991720201102104,0.8800675038611615,1031,-0.05215987522249611,0.6771306164849986,0.3385653082424993,False,False,,False
EXPR_LOW:H2BC11,EXPR_LOW,H2BC11,H2BC6,H2BC11|H2BC6,EXPR_LOW:H2BC11,10,True,-0.012294018826911089,0.033770461468295765,-0.05389608565094861,0.7159036889245788,0.9318325258423914,1031,0.13811232567483742,0.18130707908219412,0.909346460458903,False,False,,False
EXPR_LOW:SOX9,EXPR_LOW,SOX9,SOX10,SOX10|SOX9,EXPR_LOW:SOX9,33,True,-0.016758439233567523,0.03375054467802698,-0.049392628335365354,0.6196286792108976,0.9012269250004026,1031,-0.11503945606348029,0.0268658121384587,0.01343290606922935,False,False,,False
EXPR_LOW:RRAS,EXPR_LOW,RRAS,NRAS,NRAS|RRAS,EXPR_LOW:RRAS,5,True,0.04194277497120538,0.08871877537011331,-0.1319460247542167,0.6364915157815343,0.9012269250004026,1031,-0.15020068720701166,0.43267801904772635,0.21633900952386317,False,False,,False
EXPR_LOW:SNRPN,EXPR_LOW,SNRPN,SNRPB,SNRPB|SNRPN,EXPR_LOW:SNRPN,80,True,0.059259102177691717,0.043248949353122484,-0.025508838554428356,0.17095020502397848,0.7361079150946748,1031,-0.05939140023870037,0.1978256107120066,0.0989128053560033,False,False,,False
EXPR_LOW:EGLN3,EXPR_LOW,EGLN3,EGLN1,EGLN1|EGLN3,EXPR_LOW:EGLN3,53,True,-0.02921394196764852,0.027697350922893785,-0.025072865841223296,0.29180322629025013,0.8190967755515793,1031,-0.04261142533374647,0.2285932196530821,0.11429660982654105,False,False,,False
EXPR_LOW:ZNF331,EXPR_LOW,ZNF331,ZNF492,ZNF331|ZNF492,EXPR_LOW:ZNF331,65,True,-0.0651773394380162,0.028698749000705633,0.008927791396633154,0.023363168946136402,0.33982791194380224,1031,-0.022085031268237135,0.6598665761339036,0.3299332880669518,False,False,,False
EXPR_LOW:MYH10,EXPR_LOW,MYH10,MYH9,MYH10|MYH9,EXPR_LOW:MYH10,28,True,-0.050774186563873135,0.05425526184191774,-0.055566126646285637,0.34959220646584804,0.8474962580990256,1031,-0.20904227000696468,0.029934222588981024,0.014967111294490512,False,True,,False
EXPR_LOW:RRAS2,EXPR_LOW,RRAS2,NRAS,NRAS|RRAS2,EXPR_LOW:RRAS2,9,True,0.165580866807458,0.06819997946678208,0.03190890705256513,0.015371174849362111,0.33306777286058153,1031,0.22848783482082008,0.10950873778024442,0.9452456311098778,False,False,,False
EXPR_LOW:STXBP1,EXPR_LOW,STXBP1,STXBP3,STXBP1|STXBP3,EXPR_LOW:STXBP1,3,False,-0.02062132949825334,0.061407807576000714,-0.09973797335070807,0.7370880790767119,0.9318325258423914,1031,-0.1101724169518014,0.6445221574762803,0.32226107873814014,False,False,,False
EXPR_LOW:YAP1,EXPR_LOW,YAP1,WWTR1,WWTR1|YAP1,EXPR_LOW:YAP1,15,True,-0.02454251678398182,0.0435233236942286,-0.060763197656706236,0.572958768224149,0.9000539170653725,1031,0.1016636058776212,0.4334899598549743,0.7832550200725128,False,False,,False
EXPR_LOW:STAMBPL1,EXPR_LOW,STAMBPL1,STAMBP,STAMBP|STAMBPL1,EXPR_LOW:STAMBPL1,24,True,0.008513744434126285,0.03889026954409976,-0.06771118387230926,0.8267613155508068,0.9552058598019909,1031,-0.023051639652293992,0.7645494970624416,0.3822747485312208,False,False,,False
EXPR_LOW:PPP3CA,EXPR_LOW,PPP3CA,PPP4C,PPP3CA|PPP4C,EXPR_LOW:PPP3CA,1,False,0.015848214198944457,0.10523462614519687,-0.1904116530456414,0.8803239003230157,0.9958706125988657,1031,-0.1911157510487889,0.5882814004145296,0.2941407002072648,False,False,,False
EXPR_LOW:PPP3CA,EXPR_LOW,PPP3CA,PPP1CB,PPP1CB|PPP3CA,EXPR_LOW:PPP3CA,1,False,0.019338213920824,0.07815865487646095,-0.13385274963703947,0.8046342932197931,0.9508217735309895,1031,-0.17814834760704953,0.7152093999438799,0.35760469997193994,False,False,,False
EXPR_LOW:PPP3CA,EXPR_LOW,PPP3CA,PPP1CA,PPP1CA|PPP3CA,EXPR_LOW:PPP3CA,1,False,0.006352594951204153,0.07709464438295766,-0.14475290803939284,0.934345905368996,0.9958706125988657,1031,0.17239562507106362,0.5592665733237789,0.7203667133381105,False,False,,False
EXPR_LOW:PPP3CA,EXPR_LOW,PPP3CA,PPP2CA,PPP2CA|PPP3CA,EXPR_LOW:PPP3CA,1,False,0.08588295643429283,0.12178169239813118,-0.15280916066604427,0.48084457769004596,0.8800675038611615,1031,-0.09453836500204234,0.9041299797591453,0.45206498987957267,False,False,,False
EXPR_LOW:MBNL2,EXPR_LOW,MBNL2,MBNL1,MBNL1|MBNL2,EXPR_LOW:MBNL2,7,True,0.012698482548174645,0.061251042745160925,-0.10735356123234077,0.8358051273267422,0.9552058598019909,1031,-0.14482181979298606,0.07609791394130871,0.03804895697065436,False,False,,False
EXPR_LOW:RAB15,EXPR_LOW,RAB15,RAB10,RAB10|RAB15,EXPR_LOW:RAB15,11,True,0.04334686448326646,0.06274430122933382,-0.07963196592622782,0.48982769956913774,0.8800675038611615,1031,-0.15776004431607996,0.14905005824938672,0.07452502912469336,False,False,,False
EXPR_LOW:RAB15,EXPR_LOW,RAB15,RAB35,RAB15|RAB35,EXPR_LOW:RAB15,11,True,0.034653074343320864,0.04678456710814033,-0.05704467718863418,0.45906034880586666,0.8800675038611615,1031,-0.019726713114992234,0.792637315774988,0.396318657887494,False,False,,False
EXPR_LOW:PCSK6,EXPR_LOW,PCSK6,FURIN,FURIN|PCSK6,EXPR_LOW:PCSK6,62,True,0.008205036986749289,0.027256478702226684,-0.04521766126961502,0.7634564713277225,0.9396387339418123,1031,-0.01931985437320696,0.708187514656289,0.3540937573281445,False,False,,False
EXPR_LOW:SLC16A3,EXPR_LOW,SLC16A3,SLC16A1,SLC16A1|SLC16A3,EXPR_LOW:SLC16A3,15,True,-0.03094933470799147,0.032233338358234935,-0.032228008474149,0.3372145207184051,0.8474962580990256,1031,-0.30087346573187446,2.621741638185298e-05,1.310870819092649e-05,False,True,,False
EXPR_LOW:RAB13,EXPR_LOW,RAB13,RAB35,RAB13|RAB35,EXPR_LOW:RAB13,6,True,0.03946791303785684,0.05406998521608765,-0.06650925798567495,0.4656047229101863,0.8800675038611615,1031,0.25687619515415705,0.1057704696064784,0.9471147651967609,False,False,,False
EXPR_LOW:RAB13,EXPR_LOW,RAB13,RAB11A,RAB11A|RAB13,EXPR_LOW:RAB13,6,True,0.046733385560692293,0.047049728208489655,-0.04548408172794743,0.3208263378378815,0.8474962580990256,1031,0.09206372415236022,0.5557815052132499,0.722109247393375,False,False,,False
EXPR_LOW:RAB13,EXPR_LOW,RAB13,RAB10,RAB10|RAB13,EXPR_LOW:RAB13,6,True,-0.03310349011346807,0.0725245989475281,-0.109044723823687,0.6481735880649092,0.9096492938674481,1031,0.26522871704208095,0.2534883885062911,0.8732558057468545,False,False,,False
EXPR_LOW:EGFR,EXPR_LOW,EGFR,ERBB2,EGFR|ERBB2,EXPR_LOW:EGFR,25,True,-0.07295838844149505,0.03912012701006251,-0.0037170604982274674,0.062489612697251846,0.6248961269725185,1031,0.06960627765681139,0.5561591131568339,0.7219204434215831,False,False,,False
EXPR_LOW:EGFR,EXPR_LOW,EGFR,ERBB3,EGFR|ERBB3,EXPR_LOW:EGFR,25,True,-0.034606065470817494,0.023242837265798084,-0.01094989557014675,0.13684536312252255,0.7004949978573709,1031,-0.03209313272899333,0.7487124887849694,0.3743562443924847,False,False,,False
EXPR_LOW:VLDLR,EXPR_LOW,VLDLR,LRP8,LRP8|VLDLR,EXPR_LOW:VLDLR,49,True,-0.010855804492695237,0.022668523189643675,-0.03357450095900637,0.6321239162532192,0.9012269250004026,1031,-0.05179170475226068,0.09186897016386687,0.045934485081933436,False,False,,False
EXPR_LOW:DOCK1,EXPR_LOW,DOCK1,DOCK5,DOCK1|DOCK5,EXPR_LOW:DOCK1,11,True,0.055393119443214005,0.05003187846877991,-0.04266936235559462,0.26850447583559617,0.7811039297035525,1031,-0.12995827460715956,0.2951095064644302,0.1475547532322151,False,False,,False
EXPR_LOW:SLC7A11,EXPR_LOW,SLC7A11,SLC7A5,SLC7A11|SLC7A5,EXPR_LOW:SLC7A11,8,True,-0.03193015808743668,0.05759029126852312,-0.08094681279886863,0.5794097091108336,0.9000539170653725,1031,0.1723079748676556,0.18489969272052117,0.9075501536397395,False,False,,False
EXPR_LOW:NMT2,EXPR_LOW,NMT2,NMT1,NMT1|NMT2,EXPR_LOW:NMT2,7,True,0.06618840161510069,0.08073778318556396,-0.09205765342860468,0.4125373121121853,0.8657905232066729,1031,-0.3576975719092323,0.023947558554874758,0.011973779277437379,False,True,,False
EXPR_LOW:FZD7,EXPR_LOW,FZD7,FZD5,FZD5|FZD7,EXPR_LOW:FZD7,26,True,-0.0007678305405547846,0.021911687077261818,-0.042179076130878373,0.972053513996832,0.9958706125988657,1031,-0.0056944486428579955,0.9081875284161951,0.45409376420809755,False,False,,False
EXPR_LOW:MAPK13,EXPR_LOW,MAPK13,MAPK1,MAPK1|MAPK13,EXPR_LOW:MAPK13,49,True,0.00347178543799503,0.02557910090245565,-0.04666325233081804,0.8920653116185208,0.9958706125988657,1031,-0.049921440416616426,0.33411185285955086,0.16705592642977543,False,False,,False
EXPR_LOW:AGAP1,EXPR_LOW,AGAP1,AGAP6,AGAP1|AGAP6,EXPR_LOW:AGAP1,7,True,-0.09764048136174623,0.041296326587129666,0.016699681250972084,0.018258772695693617,0.33306777286058153,1031,-0.05158393497292045,0.6715630816391976,0.3357815408195988,False,False,,False
EXPR_LOW:MRAS,EXPR_LOW,MRAS,NRAS,MRAS|NRAS,EXPR_LOW:MRAS,79,True,0.03967178100746115,0.03348532672399894,-0.025959459371576767,0.23640996718622778,0.7567601638848751,1031,-0.03862165935695058,0.5321130217441572,0.2660565108720786,False,False,,False
EXPR_LOW:ZNF714,EXPR_LOW,ZNF714,ZNF492,ZNF492|ZNF714,EXPR_LOW:ZNF714,30,True,-0.002853464055347361,0.031137728667494643,-0.05817648413294214,0.9270031814570577,0.9958706125988657,1031,0.08100236575145899,0.10058198491485183,0.949709007542574,False,False,,False
EXPR_LOW:PKN3,EXPR_LOW,PKN3,PKN2,PKN2|PKN3,EXPR_LOW:PKN3,16,True,-0.05031337756730284,0.03723365740394791,-0.022664590944435063,0.17692268711330136,0.7361079150946748,1031,-0.021085992024574944,0.7406938721250302,0.3703469360625151,False,False,,False
EXPR_LOW:FGFR4,EXPR_LOW,FGFR4,FGFR1,FGFR1|FGFR4,EXPR_LOW:FGFR4,35,True,-0.02378807787619378,0.02927479578895081,-0.03359052187014981,0.41666168929321135,0.8657905232066729,1031,0.05637653209321946,0.3354329311674882,0.8322835344162559,False,False,,False
