context,context_kind,context_gene,dep_gene,pair,ctx_group,ky_pos,ky_evaluable,beta_av,se_av,beta_lb_av,p_av,q_av,n_av,beta_ky,p_ky_two,p_ky_one,av_pass,ky_pass,dep_expr_in_context,dep_expressed
EXPR_LOW:FERMT2,EXPR_LOW,FERMT2,FERMT1,FERMT1|FERMT2,EXPR_LOW:FERMT2,37,True,0.001821060559736725,0.02738817090035293,-0.05185975440495502,0.9470009939155147,0.9693179870407035,1031,-0.33958647486287014,5.810973060342673e-13,2.9054865301713365e-13,False,True,,False
EXPR_LOW:TEAD2,EXPR_LOW,TEAD2,TEAD1,TEAD1|TEAD2,EXPR_LOW:TEAD2,27,True,-0.018665952083280087,0.03536654326622356,-0.05065247271851808,0.5977705011595863,0.9213118965367497,1031,-0.02691708214746839,0.6688532065811473,0.33442660329057367,False,False,,False
EXPR_LOW:FOSL2,EXPR_LOW,FOSL2,FOSL1,FOSL1|FOSL2,EXPR_LOW:FOSL2,2,False,-0.004190586615787882,0.061020998176611045,-0.11541056981036976,0.9452630611637167,0.9693179870407035,1031,-0.4896141514529658,0.06261032728641035,0.031305163643205174,False,False,,False
EXPR_LOW:STXBP2,EXPR_LOW,STXBP2,STXBP3,STXBP2|STXBP3,EXPR_LOW:STXBP2,20,True,0.017540639798153793,0.04208095322091986,-0.06493802851484914,0.6768956082770335,0.925194161797289,1031,0.10468738180821696,0.3799634065080847,0.8100182967459577,False,False,,False
EXPR_LOW:SMARCA2,EXPR_LOW,SMARCA2,SMARCA4,SMARCA2|SMARCA4,EXPR_LOW:SMARCA2,10,True,0.03092996770007353,0.05926050256379644,-0.0852206173249675,0.6018382771133002,0.9213118965367497,1031,-0.28886550050008747,0.0017763597668332702,0.0008881798834166351,False,True,,False
EXPR_LOW:ZNF506,EXPR_LOW,ZNF506,ZNF492,ZNF492|ZNF506,EXPR_LOW:ZNF506,55,True,-0.009982633283940967,0.025297048606612773,-0.03959958198502007,0.6932138459756098,0.925194161797289,1031,-0.026034465690464095,0.5160585908310055,0.25802929541550274,False,False,,False
EXPR_LOW:ITGB5,EXPR_LOW,ITGB5,ITGB1,ITGB1|ITGB5,EXPR_LOW:ITGB5,4,False,0.06594436076056316,0.06009365866788881,-0.0518392102284989,0.2727602042422841,0.9182727793989997,1031,-0.03578891456031178,0.8019922550663865,0.40099612753319325,False,False,,False
EXPR_LOW:MACROH2A2,EXPR_LOW,MACROH2A2,H2AC17,H2AC17|MACROH2A2,EXPR_LOW:MACROH2A2,71,True,-0.003980407133483318,0.01703771039339581,-0.029413505237572468,0.8153273550838609,0.925194161797289,1031,0.026326167676622644,0.6536338104322434,0.6731830947838783,False,False,,False
EXPR_LOW:MACROH2A2,EXPR_LOW,MACROH2A2,H2AC20,H2AC20|MACROH2A2,EXPR_LOW:MACROH2A2,71,True,-0.01643141785337535,0.0228956295441412,-0.028444016053141407,0.47313831277029383,0.9213118965367497,1031,0.09085165374418162,0.020753444557885872,0.9896232777210571,False,False,,False
EXPR_LOW:FERMT1,EXPR_LOW,FERMT1,FERMT2,FERMT1|FERMT2,EXPR_LOW:FERMT1,40,True,-0.05113211728204186,0.04008908108195965,-0.02744248163859906,0.20245512804461419,0.9182727793989997,1031,-0.45845039238284985,1.502956994268856e-08,7.51478497134428e-09,False,True,,False
EXPR_LOW:SMARCA1,EXPR_LOW,SMARCA1,SMARCA5,SMARCA1|SMARCA5,EXPR_LOW:SMARCA1,46,True,-0.044713505193982116,0.0365753719114472,-0.02697422375245439,0.22181842619615322,0.9182727793989997,1031,-0.1534896961389763,0.015732111144523105,0.007866055572261553,False,True,,False
EXPR_LOW:MYEF2,EXPR_LOW,MYEF2,HNRNPM,HNRNPM|MYEF2,EXPR_LOW:MYEF2,70,True,-0.043873782491283916,0.03841715449722908,-0.031423840323285074,0.2537246134487921,0.9182727793989997,1031,-0.0919460359858321,0.04106244626220464,0.02053122313110232,False,False,,False
EXPR_LOW:CDK6,EXPR_LOW,CDK6,CDK1,CDK1|CDK6,EXPR_LOW:CDK6,17,True,-0.09857761401448298,0.0732408172377946,-0.04497438777159443,0.17864119675839102,0.9182727793989997,1031,0.10207414980409941,0.4747113669797969,0.7626443165101016,False,False,,False
EXPR_LOW:CDK6,EXPR_LOW,CDK6,CDK2,CDK2|CDK6,EXPR_LOW:CDK6,17,True,0.015803957413891127,0.054724009687868676,-0.09145510157433148,0.7728016815274594,0.925194161797289,1031,-0.012670710729661805,0.8914215392591697,0.44571076962958484,False,False,,False
EXPR_LOW:STX1A,EXPR_LOW,STX1A,STX4,STX1A|STX4,EXPR_LOW:STX1A,1,False,0.0096968176776504,0.10366989583145941,-0.19349617815201003,0.9254977101267842,0.9693179870407035,1031,-0.5669760614592365,0.28270185302062967,0.14135092651031483,False,False,,False
EXPR_LOW:DNM1,EXPR_LOW,DNM1,DNM1L,DNM1|DNM1L,EXPR_LOW:DNM1,24,True,0.06457090907252122,0.04099912983385804,-0.015787385401840534,0.11560226536516045,0.9182727793989997,1031,0.012505401410043531,0.860547901827541,0.5697260490862295,False,False,,False
EXPR_LOW:DNM1,EXPR_LOW,DNM1,DNM2,DNM1|DNM2,EXPR_LOW:DNM1,24,True,-0.021627545929249932,0.04475760520055109,-0.0660973602638302,0.6290536185504287,0.9213118965367497,1031,-0.14501768659727282,0.25391076221559367,0.12695538110779683,False,False,,False
EXPR_LOW:ACTA2,EXPR_LOW,ACTA2,ACTR3,ACTA2|ACTR3,EXPR_LOW:ACTA2,49,True,-0.00902431741375587,0.018501734757738128,-0.027239082711410862,0.6258349636383994,0.9213118965367497,1031,-0.026083716770516314,0.6326494908459591,0.31632474542297956,False,False,,False
EXPR_LOW:ACTA2,EXPR_LOW,ACTA2,ACTL6A,ACTA2|ACTL6A,EXPR_LOW:ACTA2,49,True,-0.008153335350049605,0.027997586002351114,-0.04672193321455858,0.7709494944488927,0.925194161797289,1031,-0.006683916955904078,0.9137544001776866,0.4568772000888433,False,False,,False
EXPR_LOW:CPE,EXPR_LOW,CPE,CPD,CPD|CPE,EXPR_LOW:CPE,69,True,-0.010659179580653516,0.017448182561881288,-0.023539258240633805,0.5414076286539777,0.9213118965367497,1031,0.03611999598185529,0.2988518668640192,0.8505740665679904,False,False,,False
EXPR_LOW:CCND1,EXPR_LOW,CCND1,CCND3,CCND1|CCND3,EXPR_LOW:CCND1,10,True,-0.08873486991990616,0.04757000573807066,-0.004502341326712331,0.0624377197874628,0.9182727793989997,1031,0.11202855482543536,0.3004820884108527,0.8497589557945736,False,False,,False
EXPR_LOW:CCND1,EXPR_LOW,CCND1,CCND2,CCND1|CCND2,EXPR_LOW:CCND1,10,True,0.059098599620445356,0.05150103326180325,-0.041843425572689004,0.25145248316253666,0.9182727793989997,1031,-0.34818092249886373,0.0007332186231443715,0.00036660931157218575,False,True,,False
EXPR_LOW:SLC38A1,EXPR_LOW,SLC38A1,SLC38A2,SLC38A1|SLC38A2,EXPR_LOW:SLC38A1,1,False,0.03531893094592561,0.05490124185623857,-0.07228750309230197,0.5201722048572023,0.9213118965367497,1031,-0.12873298455190849,0.5403384900152165,0.27016924500760825,False,False,,False
EXPR_LOW:STX2,EXPR_LOW,STX2,STX4,STX2|STX4,EXPR_LOW:STX2,7,True,0.06364917010114238,0.0819989051904262,-0.09706868407209296,0.4378110343409996,0.9213118965367497,1031,-0.5860294761358932,0.002267335380939581,0.0011336676904697906,False,True,,False
EXPR_LOW:RIC8B,EXPR_LOW,RIC8B,RIC8A,RIC8A|RIC8B,EXPR_LOW:RIC8B,0,False,0.020224452078051687,0.08159243299053812,-0.13969671658340302,0.8042868780435897,0.925194161797289,1031,0.0,1.0,0.5,False,False,,False
EXPR_LOW:AKT3,EXPR_LOW,AKT3,AKT1,AKT1|AKT3,EXPR_LOW:AKT3,75,True,-0.0044239887581050295,0.017243476749924158,-0.029373225671746318,0.7975734940170468,0.925194161797289,1031,-0.10381626386400605,0.0010422065249508555,0.0005211032624754278,False,False,,False
EXPR_LOW:CDK18,EXPR_LOW,CDK18,CDK1,CDK1|CDK18,EXPR_LOW:CDK18,24,True,0.05104534145164508,0.04976468362431803,-0.04649343845201826,0.30527605015797943,0.9182727793989997,1031,-0.0769008550695402,0.49323994202385607,0.24661997101192804,False,False,,False
EXPR_LOW:CDK18,EXPR_LOW,CDK18,CDK6,CDK18|CDK6,EXPR_LOW:CDK18,24,True,0.04545628821925169,0.0503169152350276,-0.0531648656414024,0.3665411137096995,0.9182727793989997,1031,-0.11376910882029195,0.17850623232427387,0.08925311616213694,False,False,,False
EXPR_LOW:CDK18,EXPR_LOW,CDK18,CDK2,CDK18|CDK2,EXPR_LOW:CDK18,24,True,0.006262849247069176,0.037169472751198473,-0.06658931734527984,0.8662299258380479,0.9364647846897814,1031,0.07755980661028232,0.2871227230130854,0.8564386384934572,False,False,,False
EXPR_LOW:ELL2,EXPR_LOW,ELL2,ELL,ELL|ELL2,EXPR_LOW:ELL2,12,True,-0.0742973067652026,0.06292158590443005,-0.04902900160748029,0.2379787335982066,0.9182727793989997,1031,-0.18228924039016203,0.25253364900900077,0.12626682450450039,False,False,,False
EXPR_LOW:PTK2B,EXPR_LOW,PTK2B,PTK2,PTK2|PTK2B,EXPR_LOW:PTK2B,8,True,0.024374509185869794,0.04971752179652103,-0.07307183353531142,0.6240623487897476,0.9213118965367497,1031,-0.16364057538677854,0.12989488491631324,0.06494744245815662,False,False,,False
EXPR_LOW:H2BC11,EXPR_LOW,H2BC11,H2BC4,H2BC11|H2BC4,EXPR_LOW:H2BC11,10,True,0.008497351586441318,0.03329093712266968,-0.05675288517399125,0.7985885738003261,0.925194161797289,1031,0.33374994896468163,0.005023047775213071,0.9974884761123934,False,False,,False
EXPR_LOW:H2BC11,EXPR_LOW,H2BC11,H2BC15,H2BC11|H2BC15,EXPR_LOW:H2BC11,10,True,0.010468983206271583,0.024869997923468754,-0.03827621272372717,0.6738873540700782,0.925194161797289,1031,-0.05215987522249611,0.6771306164849986,0.3385653082424993,False,False,,False
EXPR_LOW:H2BC11,EXPR_LOW,H2BC11,H2BC6,H2BC11|H2BC6,EXPR_LOW:H2BC11,10,True,0.01252293643627927,0.033975489061413816,-0.05406902212409181,0.712516825610822,0.925194161797289,1031,0.13811232567483742,0.18130707908219412,0.909346460458903,False,False,,False
EXPR_LOW:SOX9,EXPR_LOW,SOX9,SOX10,SOX10|SOX9,EXPR_LOW:SOX9,33,True,-0.01308306957703934,0.03390700799001987,-0.05337466608339961,0.6996924156763453,0.925194161797289,1031,-0.11503945606348029,0.0268658121384587,0.01343290606922935,False,False,,False
EXPR_LOW:RRAS,EXPR_LOW,RRAS,NRAS,NRAS|RRAS,EXPR_LOW:RRAS,5,True,0.028280778601828753,0.0885302853160832,-0.14523858061769432,0.7494569121934637,0.925194161797289,1031,-0.15020068720701166,0.43267801904772635,0.21633900952386317,False,False,,False
EXPR_LOW:SNRPN,EXPR_LOW,SNRPN,SNRPB,SNRPB|SNRPN,EXPR_LOW:SNRPN,80,True,-0.035858919059096106,0.043066262146397034,-0.04855095474784207,0.4052525626199832,0.9213118965367497,1031,-0.05939140023870037,0.1978256107120066,0.0989128053560033,False,False,,False
EXPR_LOW:EGLN3,EXPR_LOW,EGLN3,EGLN1,EGLN1|EGLN3,EXPR_LOW:EGLN3,53,True,0.01572236549847552,0.027860943568923994,-0.038885083896615505,0.572671586130301,0.9213118965367497,1031,-0.04261142533374647,0.2285932196530821,0.11429660982654105,False,False,,False
EXPR_LOW:ZNF331,EXPR_LOW,ZNF331,ZNF492,ZNF331|ZNF492,EXPR_LOW:ZNF331,65,True,-3.9052707682346587e-05,0.02898254186262094,-0.0567667293430547,0.9989251665920442,0.9989251665920442,1031,-0.022085031268237135,0.6598665761339036,0.3299332880669518,False,False,,False
EXPR_LOW:MYH10,EXPR_LOW,MYH10,MYH9,MYH10|MYH9,EXPR_LOW:MYH10,28,True,-0.06102473806258327,0.05433336484243466,-0.04546865702858867,0.26165375746839475,0.9182727793989997,1031,-0.20904227000696468,0.029934222588981024,0.014967111294490512,False,True,,False
EXPR_LOW:RRAS2,EXPR_LOW,RRAS2,NRAS,NRAS|RRAS2,EXPR_LOW:RRAS2,9,True,-0.10625744888165224,0.06801398773680035,-0.027049967082476464,0.118550719743651,0.9182727793989997,1031,0.22848783482082008,0.10950873778024442,0.9452456311098778,False,False,,False
EXPR_LOW:STXBP1,EXPR_LOW,STXBP1,STXBP3,STXBP1|STXBP3,EXPR_LOW:STXBP1,3,False,0.1117708225203171,0.06170769182290798,-0.009176253452582536,0.07040863934735286,0.9182727793989997,1031,-0.1101724169518014,0.6445221574762803,0.32226107873814014,False,False,,False
EXPR_LOW:YAP1,EXPR_LOW,YAP1,WWTR1,WWTR1|YAP1,EXPR_LOW:YAP1,15,True,0.02289815891049379,0.0434594971317721,-0.062282455467779524,0.5983955261956798,0.9213118965367497,1031,0.1016636058776212,0.4334899598549743,0.7832550200725128,False,False,,False
EXPR_LOW:STAMBPL1,EXPR_LOW,STAMBPL1,STAMBP,STAMBP|STAMBPL1,EXPR_LOW:STAMBPL1,24,True,-0.0404013495489064,0.03896625493756702,-0.03597251012872497,0.30007738612768275,0.9182727793989997,1031,-0.023051639652293992,0.7645494970624416,0.3822747485312208,False,False,,False
EXPR_LOW:PPP3CA,EXPR_LOW,PPP3CA,PPP4C,PPP3CA|PPP4C,EXPR_LOW:PPP3CA,1,False,-0.014896984853722855,0.10913158021736333,-0.19900091237230927,0.8914509376911101,0.9508810002038507,1031,-0.1911157510487889,0.5882814004145296,0.2941407002072648,False,False,,False
EXPR_LOW:PPP3CA,EXPR_LOW,PPP3CA,PPP1CB,PPP1CB|PPP3CA,EXPR_LOW:PPP3CA,1,False,0.09856885384486637,0.081434867086351,-0.0610434856443816,0.2264238752095199,0.9182727793989997,1031,-0.17814834760704953,0.7152093999438799,0.35760469997193994,False,False,,False
EXPR_LOW:PPP3CA,EXPR_LOW,PPP3CA,PPP1CA,PPP1CA|PPP3CA,EXPR_LOW:PPP3CA,1,False,-0.08233647318580037,0.08006492609438895,-0.07459078195920196,0.30403503904842927,0.9182727793989997,1031,0.17239562507106362,0.5592665733237789,0.7203667133381105,False,False,,False
EXPR_LOW:PPP3CA,EXPR_LOW,PPP3CA,PPP2CA,PPP2CA|PPP3CA,EXPR_LOW:PPP3CA,1,False,0.07351603261740333,0.12668262264958524,-0.17478190777578373,0.5618377258133861,0.9213118965367497,1031,-0.09453836500204234,0.9041299797591453,0.45206498987957267,False,False,,False
EXPR_LOW:MBNL2,EXPR_LOW,MBNL2,MBNL1,MBNL1|MBNL2,EXPR_LOW:MBNL2,7,True,0.06949722751683529,0.06072513577676001,-0.04952403860561433,0.25272085654668847,0.9182727793989997,1031,-0.14482181979298606,0.07609791394130871,0.03804895697065436,False,False,,False
EXPR_LOW:RAB15,EXPR_LOW,RAB15,RAB10,RAB10|RAB15,EXPR_LOW:RAB15,11,True,-0.05719449318350231,0.06181271022637898,-0.06395841886020048,0.3550499327182349,0.9182727793989997,1031,-0.15776004431607996,0.14905005824938672,0.07452502912469336,False,False,,False
EXPR_LOW:RAB15,EXPR_LOW,RAB15,RAB35,RAB15|RAB35,EXPR_LOW:RAB15,11,True,-0.027524460756728014,0.046239260658165846,-0.06310449013327704,0.551809283780334,0.9213118965367497,1031,-0.019726713114992234,0.792637315774988,0.396318657887494,False,False,,False
EXPR_LOW:PCSK6,EXPR_LOW,PCSK6,FURIN,FURIN|PCSK6,EXPR_LOW:PCSK6,62,True,0.007187090043193257,0.026794440391007295,-0.045330013123181044,0.7885795924729078,0.925194161797289,1031,-0.01931985437320696,0.708187514656289,0.3540937573281445,False,False,,False
EXPR_LOW:SLC16A3,EXPR_LOW,SLC16A3,SLC16A1,SLC16A1|SLC16A3,EXPR_LOW:SLC16A3,15,True,0.03320371837548937,0.03160673858013051,-0.028745489241566426,0.29374128835778257,0.9182727793989997,1031,-0.30087346573187446,2.621741638185298e-05,1.310870819092649e-05,False,True,,False
EXPR_LOW:RAB13,EXPR_LOW,RAB13,RAB35,RAB13|RAB35,EXPR_LOW:RAB13,6,True,0.03754601559262778,0.05367712397081964,-0.06766114739017871,0.4844227708849003,0.9213118965367497,1031,0.25687619515415705,0.1057704696064784,0.9471147651967609,False,False,,False
EXPR_LOW:RAB13,EXPR_LOW,RAB13,RAB11A,RAB11A|RAB13,EXPR_LOW:RAB13,6,True,-0.00864467877215048,0.04617850671532783,-0.08186519438989207,0.8515424465136285,0.9268489213753779,1031,0.09206372415236022,0.5557815052132499,0.722109247393375,False,False,,False
EXPR_LOW:RAB13,EXPR_LOW,RAB13,RAB10,RAB10|RAB13,EXPR_LOW:RAB13,6,True,-0.1212411161413908,0.07168575200204057,-0.019262957782608725,0.0911077567738909,0.9182727793989997,1031,0.26522871704208095,0.2534883885062911,0.8732558057468545,False,False,,False
EXPR_LOW:EGFR,EXPR_LOW,EGFR,ERBB2,EGFR|ERBB2,EXPR_LOW:EGFR,25,True,0.08993859757023777,0.03837100980174876,0.0147314183588102,0.01928601798086217,0.6171945965061838,1031,0.06960627765681139,0.5561591131568339,0.7219204434215831,False,False,,False
EXPR_LOW:EGFR,EXPR_LOW,EGFR,ERBB3,EGFR|ERBB3,EXPR_LOW:EGFR,25,True,0.018270984726376237,0.022732114098233062,-0.026283958906160563,0.42173974534085307,0.9213118965367497,1031,-0.03209313272899333,0.7487124887849694,0.3743562443924847,False,False,,False
EXPR_LOW:VLDLR,EXPR_LOW,VLDLR,LRP8,LRP8|VLDLR,EXPR_LOW:VLDLR,49,True,-0.013689753978611064,0.02222444337306612,-0.02987015503259853,0.5380559358813196,0.9213118965367497,1031,-0.05179170475226068,0.09186897016386687,0.045934485081933436,False,False,,False
EXPR_LOW:DOCK1,EXPR_LOW,DOCK1,DOCK5,DOCK1|DOCK5,EXPR_LOW:DOCK1,11,True,0.004260268096621048,0.050207997991566826,-0.09414740796684994,0.9323964979795697,0.9693179870407035,1031,-0.12995827460715956,0.2951095064644302,0.1475547532322151,False,False,,False
EXPR_LOW:SLC7A11,EXPR_LOW,SLC7A11,SLC7A5,SLC7A11|SLC7A5,EXPR_LOW:SLC7A11,8,True,0.010725385459771777,0.05642258663024524,-0.0998628843355089,0.8492786967703548,0.9268489213753779,1031,0.1723079748676556,0.18489969272052117,0.9075501536397395,False,False,,False
EXPR_LOW:NMT2,EXPR_LOW,NMT2,NMT1,NMT1|NMT2,EXPR_LOW:NMT2,7,True,0.08062510862823166,0.08201005590826067,-0.08011460095195924,0.32580056127221874,0.9182727793989997,1031,-0.3576975719092323,0.023947558554874758,0.011973779277437379,False,True,,False
EXPR_LOW:FZD7,EXPR_LOW,FZD7,FZD5,FZD5|FZD7,EXPR_LOW:FZD7,26,True,-0.05124728521659394,0.02167359151585607,0.008767045845516047,0.018253040885448036,0.6171945965061838,1031,-0.0056944486428579955,0.9081875284161951,0.45409376420809755,False,False,,False
EXPR_LOW:MAPK13,EXPR_LOW,MAPK13,MAPK1,MAPK1|MAPK13,EXPR_LOW:MAPK13,49,True,0.009275293611735572,0.025482090224950554,-0.04066960322916752,0.7159438972144022,0.925194161797289,1031,-0.049921440416616426,0.33411185285955086,0.16705592642977543,False,False,,False
EXPR_LOW:AGAP1,EXPR_LOW,AGAP1,AGAP6,AGAP1|AGAP6,EXPR_LOW:AGAP1,7,True,0.004535289405423968,0.042303112804895716,-0.07837881169217163,0.9146453650143351,0.9691606516708188,1031,-0.05158393497292045,0.6715630816391976,0.3357815408195988,False,False,,False
EXPR_LOW:MRAS,EXPR_LOW,MRAS,NRAS,MRAS|NRAS,EXPR_LOW:MRAS,79,True,-0.017215490581015458,0.03356075278610919,-0.04856358487975855,0.6080942086064113,0.9213118965367497,1031,-0.03862165935695058,0.5321130217441572,0.2660565108720786,False,False,,False
EXPR_LOW:ZNF714,EXPR_LOW,ZNF714,ZNF492,ZNF492|ZNF714,EXPR_LOW:ZNF714,30,True,0.028447919677388807,0.030895939699806058,-0.03210812213423107,0.357404840661936,0.9182727793989997,1031,0.08100236575145899,0.10058198491485183,0.949709007542574,False,False,,False
EXPR_LOW:PKN3,EXPR_LOW,PKN3,PKN2,PKN2|PKN3,EXPR_LOW:PKN3,16,True,0.07214300162658896,0.03728036888421683,-0.0009265213864760313,0.05326659316059583,0.9182727793989997,1031,-0.021085992024574944,0.7406938721250302,0.3703469360625151,False,False,,False
EXPR_LOW:FGFR4,EXPR_LOW,FGFR4,FGFR1,FGFR1|FGFR4,EXPR_LOW:FGFR4,35,True,-0.007574655193382166,0.02921123669835489,-0.04967936873539342,0.7954547529533692,0.925194161797289,1031,0.05637653209321946,0.3354329311674882,0.8322835344162559,False,False,,False
EXPR_LOW:ITGA5,EXPR_LOW,ITGA5,ITGAV,ITGA5|ITGAV,EXPR_LOW:ITGA5,31,True,0.022231114927785022,0.04409280611788589,-0.0641907850632713,0.614244510319324,0.9213118965367497,1031,0.12479584493822614,0.195640267450809,0.9021798662745955,False,False,,False
EXPR_LOW:EIF5A2,EXPR_LOW,EIF5A2,EIF5A,EIF5A|EIF5A2,EXPR_LOW:EIF5A2,27,True,-0.06904441475746477,0.04622122428798897,-0.021549184846993613,0.13556232979707905,0.9182727793989997,1031,-0.2291628105759176,0.0033709448972811143,0.0016854724486405571,False,True,,False
EXPR_LOW:CDC25A,EXPR_LOW,CDC25A,CDC25B,CDC25A|CDC25B,EXPR_LOW:CDC25A,3,False,-0.127056441511852,0.06660809282739462,-0.0034954204298414393,0.05675205971697652,0.9182727793989997,1031,-0.1041119109958036,0.536056294750737,0.2680281473753685,False,False,,False
EXPR_LOW:LETM2,EXPR_LOW,LETM2,LETM1,LETM1|LETM2,EXPR_LOW:LETM2,23,True,-0.05698818880471541,0.05741210318708884,-0.05553953344197871,0.3211478876109063,0.9182727793989997,1031,-0.028539657363217712,0.6021630416239848,0.3010815208119924,False,False,,False
EXPR_LOW:TTC7B,EXPR_LOW,TTC7B,TTC7A,TTC7A|TTC7B,EXPR_LOW:TTC7B,24,True,0.052925835320019446,0.038729519500371144,-0.022984022900708,0.17208728344604923,0.9182727793989997,1031,-0.8113870626751641,4.880431142894723e-36,2.4402155714473614e-36,False,True,,False
EXPR_LOW:HTRA1,EXPR_LOW,HTRA1,HTRA2,HTRA1|HTRA2,EXPR_LOW:HTRA1,60,True,0.005316389952052746,0.022352749158882527,-0.03849499839935701,0.8120556842491503,0.925194161797289,1031,-0.0217696884386455,0.5303570260884288,0.2651785130442144,False,False,,False
EXPR_LOW:CYB5A,EXPR_LOW,CYB5A,CYB5B,CYB5A|CYB5B,EXPR_LOW:CYB5A,16,True,0.03758334821159387,0.06094643858706721,-0.08187167141905786,0.5376044041967086,0.9213118965367497,1031,-0.35608923021754324,3.066723658307733e-05,1.5333618291538665e-05,False,True,,False
EXPR_LOW:STX3,EXPR_LOW,STX3,STX4,STX3|STX4,EXPR_LOW:STX3,6,True,0.05680937626567698,0.10592361585926675,-0.15080091081848584,0.5918592935120639,0.9213118965367497,1031,-0.02585981823827058,0.918321154420764,0.459160577210382,False,False,,False
EXPR_LOW:SMAD3,EXPR_LOW,SMAD3,SMAD4,SMAD3|SMAD4,EXPR_LOW:SMAD3,2,False,0.01544364546914413,0.042620508290841526,-0.06809255078090526,0.7171686724756414,0.925194161797289,1031,0.0664700245846212,0.7119805331542942,0.644009733422853,False,False,,False
