context,context_kind,context_gene,dep_gene,pair,ctx_group,ky_pos,ky_evaluable,beta_av,se_av,beta_lb_av,p_av,q_av,n_av,beta_ky,p_ky_two,p_ky_one,av_pass,ky_pass,dep_expr_in_context,dep_expressed
EXPR_LOW:FZD7,EXPR_LOW,FZD7,FZD5,FZD5|FZD7,EXPR_LOW:FZD7,26,True,0.012934151271422363,0.022399131084536027,-0.030968145654268253,0.5637781703639998,0.7709786945148716,1031,-0.0056944486428579955,0.9081875284161951,0.45409376420809755,False,False,,False
EXPR_LOW:MAPK13,EXPR_LOW,MAPK13,MAPK1,MAPK1|MAPK13,EXPR_LOW:MAPK13,49,True,-0.05070749211514652,0.026400499854458387,-0.0010374875995919214,0.0550661677735076,0.18745929454811097,1031,-0.049921440416616426,0.33411185285955086,0.16705592642977543,False,False,,False
EXPR_LOW:AGAP1,EXPR_LOW,AGAP1,AGAP6,AGAP1|AGAP6,EXPR_LOW:AGAP1,7,True,-0.04646753358721235,0.04221124282196053,-0.0362665023438303,0.2712461061868739,0.4717323585858676,1031,-0.05158393497292045,0.6715630816391976,0.3357815408195988,False,False,,False
EXPR_LOW:MRAS,EXPR_LOW,MRAS,NRAS,MRAS|NRAS,EXPR_LOW:MRAS,79,True,0.022425127476709435,0.03468308753580019,-0.04555372409345894,0.5180637501263466,0.7535472729110496,1031,-0.03862165935695058,0.5321130217441572,0.2660565108720786,False,False,,False
EXPR_LOW:ZNF714,EXPR_LOW,ZNF714,ZNF492,ZNF492|ZNF714,EXPR_LOW:ZNF714,30,True,0.04285280714328813,0.031000925063930627,-0.017909005982015898,0.1671998597775827,0.36821935895293295,1031,0.08100236575145899,0.10058198491485183,0.949709007542574,False,False,,False
EXPR_LOW:PKN3,EXPR_LOW,PKN3,PKN2,PKN2|PKN3,EXPR_LOW:PKN3,16,True,0.020657247735789797,0.036949374585856336,-0.05176352645248862,0.5762454700598553,0.7747838252905617,1031,-0.021085992024574944,0.7406938721250302,0.3703469360625151,False,False,,False
EXPR_LOW:FGFR4,EXPR_LOW,FGFR4,FGFR1,FGFR1|FGFR4,EXPR_LOW:FGFR4,35,True,-0.04828534737160021,0.029869929134109983,-0.010259713731255359,0.1063114310538834,0.2984180520810762,1031,0.05637653209321946,0.3354329311674882,0.8322835344162559,False,False,,False
EXPR_LOW:ITGA5,EXPR_LOW,ITGA5,ITGAV,ITGA5|ITGAV,EXPR_LOW:ITGA5,31,True,0.12855746551457348,0.04830887183502786,0.033872076717918864,0.007917694392122535,0.037259738315870754,1031,0.12479584493822614,0.195640267450809,0.9021798662745955,False,False,,False
EXPR_LOW:EIF5A2,EXPR_LOW,EIF5A2,EIF5A,EIF5A|EIF5A2,EXPR_LOW:EIF5A2,27,True,-0.07387842830405236,0.046899128852100076,-0.018043864246063787,0.11552641892778871,0.3132919835329864,1031,-0.2291628105759176,0.0033709448972811143,0.0016854724486405571,False,True,,False
EXPR_LOW:CDC25A,EXPR_LOW,CDC25A,CDC25B,CDC25A|CDC25B,EXPR_LOW:CDC25A,3,False,0.004704085206275925,0.0652559204687828,-0.12319751891253837,0.9425479575954501,0.9667158539440514,1031,-0.1041119109958036,0.536056294750737,0.2680281473753685,False,False,,False
EXPR_LOW:LETM2,EXPR_LOW,LETM2,LETM1,LETM1|LETM2,EXPR_LOW:LETM2,23,True,-0.08093272535224658,0.058117502936613094,-0.03297758040351509,0.16407313270222526,0.36821935895293295,1031,-0.028539657363217712,0.6021630416239848,0.3010815208119924,False,False,,False
EXPR_LOW:TTC7B,EXPR_LOW,TTC7B,TTC7A,TTC7A|TTC7B,EXPR_LOW:TTC7B,24,True,-0.674364859809249,0.03405586557504113,0.6076153632821684,2.077575443074491e-73,3.3241207089191858e-71,1031,-0.8113870626751641,4.880431142894723e-36,2.4402155714473614e-36,True,True,3.8589670488001824,True
EXPR_LOW:HTRA1,EXPR_LOW,HTRA1,HTRA2,HTRA1|HTRA2,EXPR_LOW:HTRA1,60,True,0.006394973170569241,0.023025696267438334,-0.0387353915136099,0.7812780642705326,0.8803133118541212,1031,-0.0217696884386455,0.5303570260884288,0.2651785130442144,False,False,,False
EXPR_LOW:CYB5A,EXPR_LOW,CYB5A,CYB5B,CYB5A|CYB5B,EXPR_LOW:CYB5A,16,True,-0.5891632666523108,0.058805447173603004,0.4739045901920489,1.5514431766928342e-22,8.274363609028449e-21,1031,-0.35608923021754324,3.066723658307733e-05,1.5333618291538665e-05,True,True,6.492554652918695,True
EXPR_LOW:STX3,EXPR_LOW,STX3,STX4,STX3|STX4,EXPR_LOW:STX3,6,True,0.02017256020151515,0.10755175191731592,-0.19062887355642405,0.851260223820201,0.9141049383304172,1031,-0.02585981823827058,0.918321154420764,0.459160577210382,False,False,,False
EXPR_LOW:SMAD3,EXPR_LOW,SMAD3,SMAD4,SMAD3|SMAD4,EXPR_LOW:SMAD3,2,False,-0.006046439991351236,0.04558752939978235,-0.08330511763222216,0.8945110076964112,0.9336083904835472,1031,0.0664700245846212,0.7119805331542942,0.644009733422853,False,False,,False
EXPR_LOW:ZNF528,EXPR_LOW,ZNF528,ZNF492,ZNF492|ZNF528,EXPR_LOW:ZNF528,83,True,-0.0053303603622259195,0.025919037648034864,-0.045470953427922414,0.8371047317970248,0.9141049383304172,1031,-0.03954129456773544,0.3295301812805837,0.16476509064029185,False,False,,False
