context,context_kind,context_gene,dep_gene,pair,ctx_group,ky_pos,ky_evaluable,beta_av,se_av,beta_lb_av,p_av,q_av,n_av,beta_ky,p_ky_two,p_ky_one,av_pass,ky_pass,dep_expr_in_context,dep_expressed
EXPR_LOW:CDK14,EXPR_LOW,CDK14,CDK2,CDK14|CDK2,EXPR_LOW:CDK14,66,True,-0.020403739382885776,0.03118612178622211,-0.040721059318109556,0.5131034167201913,0.9846698484571483,1031,0.010990255902129877,0.8322697040718676,0.5838651479640662,False,False,,False
EXPR_LOW:ATP2B4,EXPR_LOW,ATP2B4,ATP2B1,ATP2B1|ATP2B4,EXPR_LOW:ATP2B4,7,True,-0.001978920000542947,0.05512990803130868,-0.10607569974082207,0.9713731062754538,0.9846698484571483,1031,-0.30497105546183023,0.0005726566094425886,0.0002863283047212943,False,True,,False
EXPR_LOW:ERBB3,EXPR_LOW,ERBB3,EGFR,EGFR|ERBB3,EXPR_LOW:ERBB3,57,True,-0.006685918038118177,0.028536696530428715,-0.04924600716152211,0.8148084549984793,0.9846698484571483,1031,0.15702996266616268,0.13571698706319832,0.9321415064684009,False,False,,False
EXPR_LOW:RAB27A,EXPR_LOW,RAB27A,RAB10,RAB10|RAB27A,EXPR_LOW:RAB27A,1,False,0.03591376289721963,0.10561905906300699,-0.17109959286627408,0.7339077376774804,0.9846698484571483,1031,0.1626050541357796,0.617845477730683,0.6910772611346585,False,False,,False
EXPR_LOW:FERMT2,EXPR_LOW,FERMT2,FERMT1,FERMT1|FERMT2,EXPR_LOW:FERMT2,37,True,0.02621374008008504,0.026782779593995307,-0.026280507924145765,0.32794912732750536,0.9846698484571483,1031,-0.33958647486287014,5.810973060342673e-13,2.9054865301713365e-13,False,True,,False
EXPR_LOW:TEAD2,EXPR_LOW,TEAD2,TEAD1,TEAD1|TEAD2,EXPR_LOW:TEAD2,27,True,-0.04868697076571657,0.03538626096636808,-0.020670100728364865,0.16918312046681744,0.9846698484571483,1031,-0.02691708214746839,0.6688532065811473,0.33442660329057367,False,False,,False
EXPR_LOW:FOSL2,EXPR_LOW,FOSL2,FOSL1,FOSL1|FOSL2,EXPR_LOW:FOSL2,2,False,0.029180825267335654,0.06052792543173057,-0.08945390857885627,0.6298414812588625,0.9846698484571483,1031,-0.4896141514529658,0.06261032728641035,0.031305163643205174,False,False,,False
EXPR_LOW:STXBP2,EXPR_LOW,STXBP2,STXBP3,STXBP2|STXBP3,EXPR_LOW:STXBP2,20,True,0.026361579729322494,0.041483465821416654,-0.05494601328065415,0.5252725599711365,0.9846698484571483,1031,0.10468738180821696,0.3799634065080847,0.8100182967459577,False,False,,False
EXPR_LOW:SMARCA2,EXPR_LOW,SMARCA2,SMARCA4,SMARCA2|SMARCA4,EXPR_LOW:SMARCA2,10,True,-0.07854521694417012,0.06017100446209783,-0.03938995180154163,0.19208180078492554,0.9846698484571483,1031,-0.28886550050008747,0.0017763597668332702,0.0008881798834166351,False,True,,False
EXPR_LOW:ZNF506,EXPR_LOW,ZNF506,ZNF492,ZNF492|ZNF506,EXPR_LOW:ZNF506,55,True,0.05267645755942961,0.02532848181107657,0.0030326332097195333,0.03781581582397371,0.672281170203977,1031,-0.026034465690464095,0.5160585908310055,0.25802929541550274,False,False,,False
EXPR_LOW:ITGB5,EXPR_LOW,ITGB5,ITGB1,ITGB1|ITGB5,EXPR_LOW:ITGB5,4,False,-0.05312523600690203,0.06065599086217391,-0.06576050608295883,0.38133417108902756,0.9846698484571483,1031,-0.03578891456031178,0.8019922550663865,0.40099612753319325,False,False,,False
EXPR_LOW:MACROH2A2,EXPR_LOW,MACROH2A2,H2AC17,H2AC17|MACROH2A2,EXPR_LOW:MACROH2A2,71,True,0.011583106441364871,0.017091798834151337,-0.021916819273571746,0.49812594073090405,0.9846698484571483,1031,0.026326167676622644,0.6536338104322434,0.6731830947838783,False,False,,False
EXPR_LOW:MACROH2A2,EXPR_LOW,MACROH2A2,H2AC20,H2AC20|MACROH2A2,EXPR_LOW:MACROH2A2,71,True,-0.011577892233225197,0.02270267162670862,-0.0329193441551237,0.6101835652468064,0.9846698484571483,1031,0.09085165374418162,0.020753444557885872,0.9896232777210571,False,False,,False
EXPR_LOW:FERMT1,EXPR_LOW,FERMT1,FERMT2,FERMT1|FERMT2,EXPR_LOW:FERMT1,40,True,0.029672877628351944,0.04043004023899946,-0.049570001240086994,0.46317029087619405,0.9846698484571483,1031,-0.45845039238284985,1.502956994268856e-08,7.51478497134428e-09,False,True,,False
EXPR_LOW:SMARCA1,EXPR_LOW,SMARCA1,SMARCA5,SMARCA1|SMARCA5,EXPR_LOW:SMARCA1,46,True,-0.030368948321199535,0.0367208153930093,-0.041603849849098706,0.4084303463670597,0.9846698484571483,1031,-0.1534896961389763,0.015732111144523105,0.007866055572261553,False,True,,False
EXPR_LOW:MYEF2,EXPR_LOW,MYEF2,HNRNPM,HNRNPM|MYEF2,EXPR_LOW:MYEF2,70,True,-0.05785980069935192,0.03812316240627771,-0.01686159761695239,0.12941846731864512,0.9846698484571483,1031,-0.0919460359858321,0.04106244626220464,0.02053122313110232,False,False,,False
EXPR_LOW:CDK6,EXPR_LOW,CDK6,CDK1,CDK1|CDK6,EXPR_LOW:CDK6,17,True,-0.02187561050590257,0.07277947895077211,-0.12077216823761076,0.7638047338647493,0.9846698484571483,1031,0.10207414980409941,0.4747113669797969,0.7626443165101016,False,False,,False
EXPR_LOW:CDK6,EXPR_LOW,CDK6,CDK2,CDK2|CDK6,EXPR_LOW:CDK6,17,True,0.01414862644982126,0.054464431014491284,-0.09260165833858165,0.7950913856943366,0.9846698484571483,1031,-0.012670710729661805,0.8914215392591697,0.44571076962958484,False,False,,False
EXPR_LOW:STX1A,EXPR_LOW,STX1A,STX4,STX1A|STX4,EXPR_LOW:STX1A,1,False,0.014421717497916481,0.10222802780126507,-0.18594521699256303,0.8878411666779014,0.9846698484571483,1031,-0.5669760614592365,0.28270185302062967,0.14135092651031483,False,False,,False
EXPR_LOW:DNM1,EXPR_LOW,DNM1,DNM1L,DNM1|DNM1L,EXPR_LOW:DNM1,24,True,-0.04321549039650221,0.041592378392985734,-0.03830557125374983,0.299055888468357,0.9846698484571483,1031,0.012505401410043531,0.860547901827541,0.5697260490862295,False,False,,False
EXPR_LOW:DNM1,EXPR_LOW,DNM1,DNM2,DNM1|DNM2,EXPR_LOW:DNM1,24,True,-0.003265773636756343,0.045160116721195485,-0.08524805513678681,0.9423659890901613,0.9846698484571483,1031,-0.14501768659727282,0.25391076221559367,0.12695538110779683,False,False,,False
EXPR_LOW:ACTA2,EXPR_LOW,ACTA2,ACTR3,ACTA2|ACTR3,EXPR_LOW:ACTA2,49,True,0.0026983294964495036,0.018395783487030044,-0.03335740613812938,0.883413954891971,0.9846698484571483,1031,-0.026083716770516314,0.6326494908459591,0.31632474542297956,False,False,,False
EXPR_LOW:ACTA2,EXPR_LOW,ACTA2,ACTL6A,ACTA2|ACTL6A,EXPR_LOW:ACTA2,49,True,0.029411787154649115,0.027853880849283523,-0.02518181930994659,0.2912660493201052,0.9846698484571483,1031,-0.006683916955904078,0.9137544001776866,0.4568772000888433,False,False,,False
EXPR_LOW:CPE,EXPR_LOW,CPE,CPD,CPD|CPE,EXPR_LOW:CPE,69,True,-0.017574689947170014,0.017265471261102304,-0.0162656337245905,0.30897815316684824,0.9846698484571483,1031,0.03611999598185529,0.2988518668640192,0.8505740665679904,False,False,,False
EXPR_LOW:CCND1,EXPR_LOW,CCND1,CCND3,CCND1|CCND3,EXPR_LOW:CCND1,10,True,-0.11751353301008628,0.047710641920254225,0.024000674846388,0.013951314197272018,0.6278925633060279,1031,0.11202855482543536,0.3004820884108527,0.8497589557945736,False,False,,False
EXPR_LOW:CCND1,EXPR_LOW,CCND1,CCND2,CCND1|CCND2,EXPR_LOW:CCND1,10,True,0.028212260882278333,0.05208494202998641,-0.07387422549649503,0.5881797392661385,0.9846698484571483,1031,-0.34818092249886373,0.0007332186231443715,0.00036660931157218575,False,True,,False
EXPR_LOW:SLC38A1,EXPR_LOW,SLC38A1,SLC38A2,SLC38A1|SLC38A2,EXPR_LOW:SLC38A1,1,False,0.013758936222414076,0.055795443814772507,-0.09560013365454004,0.8052737438598541,0.9846698484571483,1031,-0.12873298455190849,0.5403384900152165,0.27016924500760825,False,False,,False
EXPR_LOW:STX2,EXPR_LOW,STX2,STX4,STX2|STX4,EXPR_LOW:STX2,7,True,-0.07977668345365774,0.08285858581189422,-0.08262614473765492,0.3358884637627739,0.9846698484571483,1031,-0.5860294761358932,0.002267335380939581,0.0011336676904697906,False,True,,False
EXPR_LOW:RIC8B,EXPR_LOW,RIC8B,RIC8A,RIC8A|RIC8B,EXPR_LOW:RIC8B,0,False,0.0554562460917015,0.08275002264403046,-0.1067337982905982,0.5029136946969617,0.9846698484571483,1031,0.0,1.0,0.5,False,False,,False
EXPR_LOW:AKT3,EXPR_LOW,AKT3,AKT1,AKT1|AKT3,EXPR_LOW:AKT3,75,True,-0.007241238513802355,0.017232249061740628,-0.026533969647209273,0.6744231954455738,0.9846698484571483,1031,-0.10381626386400605,0.0010422065249508555,0.0005211032624754278,False,False,,False
EXPR_LOW:CDK18,EXPR_LOW,CDK18,CDK1,CDK1|CDK18,EXPR_LOW:CDK18,24,True,0.0337902647334715,0.04885500850527376,-0.06196555193686507,0.48932878902609533,0.9846698484571483,1031,-0.0769008550695402,0.49323994202385607,0.24661997101192804,False,False,,False
EXPR_LOW:CDK18,EXPR_LOW,CDK18,CDK6,CDK18|CDK6,EXPR_LOW:CDK18,24,True,-0.05999900889011849,0.04925689234715376,-0.03654450011030288,0.22349245529165543,0.9846698484571483,1031,-0.11376910882029195,0.17850623232427387,0.08925311616213694,False,False,,False
EXPR_LOW:CDK18,EXPR_LOW,CDK18,CDK2,CDK18|CDK2,EXPR_LOW:CDK18,24,True,-0.004708763657384135,0.03656896684066315,-0.06696641135031564,0.8975715074319358,0.9846698484571483,1031,0.07755980661028232,0.2871227230130854,0.8564386384934572,False,False,,False
EXPR_LOW:ELL2,EXPR_LOW,ELL2,ELL,ELL|ELL2,EXPR_LOW:ELL2,12,True,-0.011820141431159984,0.06308303173857735,-0.11182260077645162,0.8514068576124817,0.9846698484571483,1031,-0.18228924039016203,0.25253364900900077,0.12626682450450039,False,False,,False
EXPR_LOW:PTK2B,EXPR_LOW,PTK2B,PTK2,PTK2|PTK2B,EXPR_LOW:PTK2B,8,True,-0.04890444999937007,0.04987807490100053,-0.04885657680659098,0.3270970821835886,0.9846698484571483,1031,-0.16364057538677854,0.12989488491631324,0.06494744245815662,False,False,,False
EXPR_LOW:H2BC11,EXPR_LOW,H2BC11,H2BC4,H2BC11|H2BC4,EXPR_LOW:H2BC11,10,True,-0.03596579302799316,0.032715107009474505,-0.028155816710576875,0.2718860443637869,0.9846698484571483,1031,0.33374994896468163,0.005023047775213071,0.9974884761123934,False,False,,False
EXPR_LOW:H2BC11,EXPR_LOW,H2BC11,H2BC15,H2BC11|H2BC15,EXPR_LOW:H2BC11,10,True,0.00046873140766072864,0.024388071018313542,-0.04733188778823381,0.9846698484571483,0.9846698484571483,1031,-0.05215987522249611,0.6771306164849986,0.3385653082424993,False,False,,False
EXPR_LOW:H2BC11,EXPR_LOW,H2BC11,H2BC6,H2BC11|H2BC6,EXPR_LOW:H2BC11,10,True,-0.006716499420771979,0.03348645329930749,-0.0589169490458707,0.841074597373397,0.9846698484571483,1031,0.13811232567483742,0.18130707908219412,0.909346460458903,False,False,,False
EXPR_LOW:SOX9,EXPR_LOW,SOX9,SOX10,SOX10|SOX9,EXPR_LOW:SOX9,33,True,0.05720619747336564,0.03399639147376575,-0.009426729815215223,0.09275669350706095,0.9846698484571483,1031,-0.11503945606348029,0.0268658121384587,0.01343290606922935,False,False,,False
EXPR_LOW:RRAS,EXPR_LOW,RRAS,NRAS,NRAS|RRAS,EXPR_LOW:RRAS,5,True,0.07057593087480488,0.08970475032375447,-0.10524537975975387,0.43161831944284507,0.9846698484571483,1031,-0.15020068720701166,0.43267801904772635,0.21633900952386317,False,False,,False
EXPR_LOW:SNRPN,EXPR_LOW,SNRPN,SNRPB,SNRPB|SNRPN,EXPR_LOW:SNRPN,80,True,0.010791921987364827,0.042963035371594155,-0.07341562734095972,0.8017204716573194,0.9846698484571483,1031,-0.05939140023870037,0.1978256107120066,0.0989128053560033,False,False,,False
EXPR_LOW:EGLN3,EXPR_LOW,EGLN3,EGLN1,EGLN1|EGLN3,EXPR_LOW:EGLN3,53,True,0.017813414746149087,0.028047846363025368,-0.03716036412538063,0.5255097223780255,0.9846698484571483,1031,-0.04261142533374647,0.2285932196530821,0.11429660982654105,False,False,,False
EXPR_LOW:ZNF331,EXPR_LOW,ZNF331,ZNF492,ZNF331|ZNF492,EXPR_LOW:ZNF331,65,True,-0.0048738800258886095,0.029073865299739415,-0.052110895961600644,0.8669036165280845,0.9846698484571483,1031,-0.022085031268237135,0.6598665761339036,0.3299332880669518,False,False,,False
EXPR_LOW:MYH10,EXPR_LOW,MYH10,MYH9,MYH10|MYH9,EXPR_LOW:MYH10,28,True,-0.18050134488040265,0.055184193083158216,0.07234032643741255,0.001110393709066721,0.17766299345067538,1031,-0.20904227000696468,0.029934222588981024,0.014967111294490512,False,True,,False
EXPR_LOW:RRAS2,EXPR_LOW,RRAS2,NRAS,NRAS|RRAS2,EXPR_LOW:RRAS2,9,True,0.07877580126614452,0.06843099404636817,-0.0553489470647371,0.24994927070733852,0.9846698484571483,1031,0.22848783482082008,0.10950873778024442,0.9452456311098778,False,False,,False
EXPR_LOW:STXBP1,EXPR_LOW,STXBP1,STXBP3,STXBP1|STXBP3,EXPR_LOW:STXBP1,3,False,-0.05286406012690427,0.06301742883858051,-0.07065010039671353,0.401746143664115,0.9846698484571483,1031,-0.1101724169518014,0.6445221574762803,0.32226107873814014,False,False,,False
EXPR_LOW:YAP1,EXPR_LOW,YAP1,WWTR1,WWTR1|YAP1,EXPR_LOW:YAP1,15,True,-0.004256411242431528,0.0436621753850069,-0.08132145251218198,0.9223615840070227,0.9846698484571483,1031,0.1016636058776212,0.4334899598549743,0.7832550200725128,False,False,,False
EXPR_LOW:STAMBPL1,EXPR_LOW,STAMBPL1,STAMBP,STAMBP|STAMBPL1,EXPR_LOW:STAMBPL1,24,True,0.0029529436044247203,0.03923915820281299,-0.07395580647308875,0.9400275372687588,0.9846698484571483,1031,-0.023051639652293992,0.7645494970624416,0.3822747485312208,False,False,,False
EXPR_LOW:PPP3CA,EXPR_LOW,PPP3CA,PPP4C,PPP3CA|PPP4C,EXPR_LOW:PPP3CA,1,False,0.11689559275264079,0.10994117986722331,-0.09858911978711689,0.2879341976998543,0.9846698484571483,1031,-0.1911157510487889,0.5882814004145296,0.2941407002072648,False,False,,False
EXPR_LOW:PPP3CA,EXPR_LOW,PPP3CA,PPP1CB,PPP1CB|PPP3CA,EXPR_LOW:PPP3CA,1,False,0.014213626724816747,0.08197258917328272,-0.1464526480548174,0.8623777220914726,0.9846698484571483,1031,-0.17814834760704953,0.7152093999438799,0.35760469997193994,False,False,,False
EXPR_LOW:PPP3CA,EXPR_LOW,PPP3CA,PPP1CA,PPP1CA|PPP3CA,EXPR_LOW:PPP3CA,1,False,0.011593001914698859,0.08102830256965307,-0.14722247112182116,0.8862622605491085,0.9846698484571483,1031,0.17239562507106362,0.5592665733237789,0.7203667133381105,False,False,,False
EXPR_LOW:PPP3CA,EXPR_LOW,PPP3CA,PPP2CA,PPP2CA|PPP3CA,EXPR_LOW:PPP3CA,1,False,-0.05648139854811052,0.1276688799917925,-0.19374960623580278,0.6582958570252287,0.9846698484571483,1031,-0.09453836500204234,0.9041299797591453,0.45206498987957267,False,False,,False
EXPR_LOW:MBNL2,EXPR_LOW,MBNL2,MBNL1,MBNL1|MBNL2,EXPR_LOW:MBNL2,7,True,0.052398550554197364,0.06071756696773018,-0.0666078807025538,0.3883601080725577,0.9846698484571483,1031,-0.14482181979298606,0.07609791394130871,0.03804895697065436,False,False,,False
EXPR_LOW:RAB15,EXPR_LOW,RAB15,RAB10,RAB10|RAB15,EXPR_LOW:RAB15,11,True,-0.04536523687190531,0.06258541165530485,-0.07730216997249217,0.46871926930894015,0.9846698484571483,1031,-0.15776004431607996,0.14905005824938672,0.07452502912469336,False,False,,False
EXPR_LOW:RAB15,EXPR_LOW,RAB15,RAB35,RAB15|RAB35,EXPR_LOW:RAB15,11,True,-0.11143234945080419,0.04693761000736719,0.019434633836364498,0.01779052545853461,0.6278925633060279,1031,-0.019726713114992234,0.792637315774988,0.396318657887494,False,False,,False
EXPR_LOW:PCSK6,EXPR_LOW,PCSK6,FURIN,FURIN|PCSK6,EXPR_LOW:PCSK6,62,True,-0.004274282378433825,0.02715721372288285,-0.048953856518416564,0.8749704469835905,0.9846698484571483,1031,-0.01931985437320696,0.708187514656289,0.3540937573281445,False,False,,False
EXPR_LOW:SLC16A3,EXPR_LOW,SLC16A3,SLC16A1,SLC16A1|SLC16A3,EXPR_LOW:SLC16A3,15,True,-0.039267723581734595,0.03225485893590142,-0.02395179993263219,0.223744405327392,0.9846698484571483,1031,-0.30087346573187446,2.621741638185298e-05,1.310870819092649e-05,False,True,,False
EXPR_LOW:RAB13,EXPR_LOW,RAB13,RAB35,RAB13|RAB35,EXPR_LOW:RAB13,6,True,0.04413713949338042,0.054012313983681684,-0.061726995914635686,0.4140357577400858,0.9846698484571483,1031,0.25687619515415705,0.1057704696064784,0.9471147651967609,False,False,,False
EXPR_LOW:RAB13,EXPR_LOW,RAB13,RAB11A,RAB11A|RAB13,EXPR_LOW:RAB13,6,True,0.027891986551547655,0.04633720103543596,-0.06292892747790682,0.5473599308014534,0.9846698484571483,1031,0.09206372415236022,0.5557815052132499,0.722109247393375,False,False,,False
EXPR_LOW:RAB13,EXPR_LOW,RAB13,RAB10,RAB10|RAB13,EXPR_LOW:RAB13,6,True,0.13361581122156424,0.0717223306061368,-0.006959956766463882,0.06277412703414892,0.9130782114058025,1031,0.26522871704208095,0.2534883885062911,0.8732558057468545,False,False,,False
EXPR_LOW:EGFR,EXPR_LOW,EGFR,ERBB2,EGFR|ERBB2,EXPR_LOW:EGFR,25,True,-0.05098161812866068,0.03877990107373782,-0.02502698797586545,0.18894580167321423,0.9846698484571483,1031,0.06960627765681139,0.5561591131568339,0.7219204434215831,False,False,,False
EXPR_LOW:EGFR,EXPR_LOW,EGFR,ERBB3,EGFR|ERBB3,EXPR_LOW:EGFR,25,True,-0.011815796658324187,0.02296324787736657,-0.03319216918131429,0.606984570614242,0.9846698484571483,1031,-0.03209313272899333,0.7487124887849694,0.3743562443924847,False,False,,False
EXPR_LOW:VLDLR,EXPR_LOW,VLDLR,LRP8,LRP8|VLDLR,EXPR_LOW:VLDLR,49,True,-0.027015834143309044,0.022833669901555532,-0.017738158863739795,0.23704045467289084,0.9846698484571483,1031,-0.05179170475226068,0.09186897016386687,0.045934485081933436,False,False,,False
EXPR_LOW:DOCK1,EXPR_LOW,DOCK1,DOCK5,DOCK1|DOCK5,EXPR_LOW:DOCK1,11,True,0.03832771039356129,0.04951126492634667,-0.05871436886207818,0.4390504288456854,0.9846698484571483,1031,-0.12995827460715956,0.2951095064644302,0.1475547532322151,False,False,,False
EXPR_LOW:SLC7A11,EXPR_LOW,SLC7A11,SLC7A5,SLC7A11|SLC7A5,EXPR_LOW:SLC7A11,8,True,0.01127276227195016,0.05758704688733296,-0.10159784962722243,0.8448460723040506,0.9846698484571483,1031,0.1723079748676556,0.18489969272052117,0.9075501536397395,False,False,,False
EXPR_LOW:NMT2,EXPR_LOW,NMT2,NMT1,NMT1|NMT2,EXPR_LOW:NMT2,7,True,-0.008311708718792951,0.08194746537411383,-0.15230532341447017,0.9192325258421212,0.9846698484571483,1031,-0.3576975719092323,0.023947558554874758,0.011973779277437379,False,True,,False
EXPR_LOW:FZD7,EXPR_LOW,FZD7,FZD5,FZD5|FZD7,EXPR_LOW:FZD7,26,True,-0.0019410179702493166,0.021968643006667742,-0.04111752232281946,0.9296137883446433,0.9846698484571483,1031,-0.0056944486428579955,0.9081875284161951,0.45409376420809755,False,False,,False
EXPR_LOW:MAPK13,EXPR_LOW,MAPK13,MAPK1,MAPK1|MAPK13,EXPR_LOW:MAPK13,49,True,0.05654647107065494,0.025818419933662257,0.00594236800067692,0.028753338848979546,0.6278925633060279,1031,-0.049921440416616426,0.33411185285955086,0.16705592642977543,False,False,,False
EXPR_LOW:AGAP1,EXPR_LOW,AGAP1,AGAP6,AGAP1|AGAP6,EXPR_LOW:AGAP1,7,True,0.017270608657651166,0.041690218565834464,-0.06444221973138438,0.6787762073570939,0.9846698484571483,1031,-0.05158393497292045,0.6715630816391976,0.3357815408195988,False,False,,False
EXPR_LOW:MRAS,EXPR_LOW,MRAS,NRAS,MRAS|NRAS,EXPR_LOW:MRAS,79,True,-0.021631016052674274,0.033831363615960716,-0.04467845663460873,0.5227303295992902,0.9846698484571483,1031,-0.03862165935695058,0.5321130217441572,0.2660565108720786,False,False,,False
EXPR_LOW:ZNF714,EXPR_LOW,ZNF714,ZNF492,ZNF492|ZNF714,EXPR_LOW:ZNF714,30,True,0.03243209218971438,0.031027141394363862,-0.02838110494323879,0.29615690185655563,0.9846698484571483,1031,0.08100236575145899,0.10058198491485183,0.949709007542574,False,False,,False
EXPR_LOW:PKN3,EXPR_LOW,PKN3,PKN2,PKN2|PKN3,EXPR_LOW:PKN3,16,True,0.017886244328846494,0.036667235925348915,-0.053981538084837376,0.6258038864523957,0.9846698484571483,1031,-0.021085992024574944,0.7406938721250302,0.3703469360625151,False,False,,False
EXPR_LOW:FGFR4,EXPR_LOW,FGFR4,FGFR1,FGFR1|FGFR4,EXPR_LOW:FGFR4,35,True,-0.035482073410000876,0.02907625855995389,-0.021507393367508745,0.22264767264036475,0.9846698484571483,1031,0.05637653209321946,0.3354329311674882,0.8322835344162559,False,False,,False
EXPR_LOW:ITGA5,EXPR_LOW,ITGA5,ITGAV,ITGA5|ITGAV,EXPR_LOW:ITGA5,31,True,0.022866093722921737,0.04416009640151361,-0.06368769522404494,0.6047175578523397,0.9846698484571483,1031,0.12479584493822614,0.195640267450809,0.9021798662745955,False,False,,False
EXPR_LOW:EIF5A2,EXPR_LOW,EIF5A2,EIF5A,EIF5A|EIF5A2,EXPR_LOW:EIF5A2,27,True,0.03616911704900943,0.046298950673214795,-0.05457682627049156,0.4348732948361354,0.9846698484571483,1031,-0.2291628105759176,0.0033709448972811143,0.0016854724486405571,False,True,,False
EXPR_LOW:CDC25A,EXPR_LOW,CDC25A,CDC25B,CDC25A|CDC25B,EXPR_LOW:CDC25A,3,False,0.11659654970001833,0.06498762092955421,-0.010779187321907927,0.07310722235815303,0.9747629647753738,1031,-0.1041119109958036,0.536056294750737,0.2680281473753685,False,False,,False
EXPR_LOW:LETM2,EXPR_LOW,LETM2,LETM1,LETM1|LETM2,EXPR_LOW:LETM2,23,True,-0.008138018154854222,0.05739916793341844,-0.10436435099464592,0.8872841160651813,0.9846698484571483,1031,-0.028539657363217712,0.6021630416239848,0.3010815208119924,False,False,,False
EXPR_LOW:TTC7B,EXPR_LOW,TTC7B,TTC7A,TTC7A|TTC7B,EXPR_LOW:TTC7B,24,True,-0.027793021752209372,0.03856849997944784,-0.0478012382075084,0.471322686472973,0.9846698484571483,1031,-0.8113870626751641,4.880431142894723e-36,2.4402155714473614e-36,False,True,,False
EXPR_LOW:HTRA1,EXPR_LOW,HTRA1,HTRA2,HTRA1|HTRA2,EXPR_LOW:HTRA1,60,True,-0.02395008608191401,0.022328031133818402,-0.01981285494037006,0.2837001264689923,0.9846698484571483,1031,-0.0217696884386455,0.5303570260884288,0.2651785130442144,False,False,,False
EXPR_LOW:CYB5A,EXPR_LOW,CYB5A,CYB5B,CYB5A|CYB5B,EXPR_LOW:CYB5A,16,True,-0.06838383299938003,0.06040640288822595,-0.05001271666154283,0.25789166406661956,0.9846698484571483,1031,-0.35608923021754324,3.066723658307733e-05,1.5333618291538665e-05,False,True,,False
EXPR_LOW:STX3,EXPR_LOW,STX3,STX4,STX3|STX4,EXPR_LOW:STX3,6,True,-0.004867717694150493,0.1100562137382478,-0.2108424612328152,0.9647307927319253,0.9846698484571483,1031,-0.02585981823827058,0.918321154420764,0.459160577210382,False,False,,False
