context,drug,beta,r,se,beta_lb,p,n_models,df,q
MUT_DAM:UBASH3B,Ruxolitinib,-1.9938951494695083,-0.20399585931342076,0.33415210284937324,1.338957027884737,3.5924813921948937e-09,888,820,0.007006919406592609
